============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0004751   1.9061E+04  2.1011E+04 -2.2030E+03
0004752   1.9252E+04  2.2709E+04  1.4245E+02
0004753   2.0601E+04  2.1951E+04 -5.3886E+02
0004754   1.9980E+04  2.0460E+04 -1.4266E+02
0004755   1.5610E+04  2.1514E+04  3.6144E+02
0004756   1.6511E+04  1.9101E+04 -6.0600E+03
0004757   1.9752E+04  2.0620E+04  4.6902E+02
0004758   2.1120E+04  2.0415E+04 -9.2520E+00
0004759   1.9848E+04  1.8675E+04 -3.5169E+02
0004760   2.2336E+04  1.3073E+04 -2.7456E+03
0004761   2.0455E+04  2.0869E+04  5.2021E+03
0004762   1.9297E+04  1.9237E+04  1.3477E+03
0004763   1.7864E+04  2.2866E+04  2.1341E+03
0004764   2.2151E+04  1.9672E+04  3.3303E+03
0004765   1.9247E+04  2.1142E+04  7.8306E+02
0004766   2.0919E+04  1.8230E+04  2.0909E+03
0004767   2.0659E+04  2.1932E+04  8.1493E+02
0004768   2.1558E+04  1.7968E+04 -1.8249E+03
0004769   2.2063E+04  1.8400E+04  3.0124E+03
0004770   2.2051E+04  2.0428E+04 -1.3517E+02
0004771   1.8270E+04  2.2673E+04 -1.5337E+03
0004772   1.5371E+04  2.0063E+04 -3.4102E+03
0004773   2.0244E+04  2.0954E+04 -2.0186E+03
0004774   1.9822E+04  1.9304E+04 -1.7721E+03
0004775   2.0818E+04  1.9830E+04  1.1014E+03
0004776   1.7500E+04  2.1201E+04 -2.1271E+03
0004777   1.9249E+04  2.0224E+04  8.2914E+02
0004778   2.1381E+04  2.0034E+04  1.5221E+03
0004779   2.0523E+04  2.0583E+04 -1.7628E+03
0004780   2.0652E+04  1.7290E+04 -1.6733E+02
0004781   1.6360E+04  1.8368E+04  2.3899E+03
0004782   2.1125E+04  2.0235E+04 -1.7564E+03
0004783   2.0539E+04  1.8968E+04 -1.0733E+03
0004784   2.1350E+04  1.9283E+04 -2.7524E+03
0004785   2.0251E+04  1.8824E+04  1.4524E+02
0004786   1.8639E+04  2.1317E+04 -1.1151E+02
0004787   2.0777E+04  1.9426E+04 -7.5368E+02
0004788   1.8436E+04  2.2445E+04 -1.1977E+03
0004789   1.9340E+04  1.8043E+04 -5.3610E+03
0004790   2.4082E+04  1.7830E+04 -1.5474E+03
0004791   2.2190E+04  2.0457E+04  1.1595E+03
0004792   2.0318E+04  2.0687E+04  1.9019E+03
0004793   2.0147E+04  2.1936E+04  1.0983E+02
0004794   1.9378E+04  2.1220E+04 -1.1881E+03
0004795   1.9059E+04  2.0494E+04 -2.0215E+03
0004796   2.1120E+04  1.7135E+04  5.4290E+02
0004797   1.8969E+04  1.8049E+04  5.1314E+03
0004798   1.9137E+04  1.9679E+04  1.5258E+03
0004799   2.1225E+04  1.5133E+04  1.5811E+03
0004800   1.9078E+04  1.8635E+04  2.6009E+03
0004801   2.0628E+04  1.9517E+04  6.5455E+02
0004802   2.2945E+04  1.8956E+04 -2.2855E+03
0004803   1.8891E+04  2.2186E+04 -5.1699E+02
0004804   1.9780E+04  2.0147E+04  1.1272E+03
0004805   2.1815E+04  1.7404E+04 -6.0996E+02
0004806   1.9574E+04  2.2111E+04 -7.6951E+01
0004807   2.0219E+04  2.0839E+04 -3.5416E+03
0004808   1.7220E+04  2.3153E+04  3.6804E+03
0004809   1.7146E+04  2.1813E+04 -9.0751E+01
0004810   2.0826E+04  1.9989E+04  9.8678E+01
0004811   2.1190E+04  1.9755E+04 -8.1936E+02
0004812   1.8233E+04  2.1848E+04 -1.2977E+03
0004813   2.1731E+04  1.9570E+04 -4.1134E+02
0004814   2.0495E+04  2.0717E+04  2.6559E+03
0004815   1.8972E+04  2.1191E+04  1.0862E+03
0004816   2.0818E+04  1.8576E+04  4.7211E+03
0004817   1.7437E+04  2.2917E+04 -2.4941E+03
0004818   2.0514E+04  1.7655E+04  3.8140E+03
0004819   2.0254E+04  2.3143E+04 -1.8281E+03
0004820   2.3215E+04  1.9009E+04  2.8737E+02
0004821   1.9588E+04  1.8866E+04  1.1759E+03
0004822   2.0056E+04  1.8674E+04  2.4257E+03
0004823   2.3606E+04  1.4744E+04  1.5413E+03
0004824   2.1556E+04  2.1317E+04  9.2114E+02
0004825   1.7117E+04  1.6372E+04  5.9914E+02
0004826   1.9603E+04  2.1729E+04 -6.1189E+02
0004827   2.1342E+04  1.9613E+04  2.5491E+03
0004828   2.1124E+04  2.0759E+04  1.0262E+03
0004829   2.0949E+04  1.9920E+04  8.7958E+02
0004830   1.9459E+04  1.6619E+04 -2.3772E+03
0004831   1.9525E+04  2.1351E+04  2.7785E+03
0004832   1.9356E+04  2.0389E+04 -2.9203E+03
0004833   1.8518E+04  2.2204E+04  2.1355E+02
0004834   2.1485E+04  2.1858E+04  1.2709E+02
0004835   1.8838E+04  2.0442E+04 -1.2857E+03
0004836   1.8517E+04  2.1189E+04  2.5793E+03
0004837   2.1146E+04  1.9794E+04  1.2326E+03
0004838   1.9530E+04  2.1531E+04  6.0153E+02
0004839   1.9009E+04  2.2534E+04  3.7334E+03
0004840   2.1987E+04  1.9082E+04  1.2124E+02
0004841   2.0758E+04  2.0719E+04 -4.0478E+01
0004842   2.3354E+04  1.8443E+04 -1.4691E+03
0004843   1.8895E+04  2.1427E+04  1.6094E+03
0004844   1.7287E+04  2.0522E+04 -4.3696E+03
0004845   2.0774E+04  2.0833E+04 -2.6681E+03
0004846   1.9544E+04  1.9554E+04 -2.2069E+03
0004847   1.9288E+04  2.1322E+04 -6.1262E+02
0004848   2.1640E+04  1.7120E+04  1.8879E+03
0004849   2.0138E+04  2.1136E+04  1.1153E+03
0004850   2.0804E+04  1.9644E+04  1.2094E+03
0004851   2.1251E+04  1.7378E+04 -1.7879E+03
0004852   1.9669E+04  2.0120E+04 -1.8275E+03
0004853   2.1638E+04  1.7536E+04  4.0148E+02
0004854   1.6859E+04  2.2711E+04  5.7772E+03
0004855   1.8836E+04  2.0564E+04 -1.4182E+03
0004856   1.7823E+04  1.8976E+04  7.7708E+02
0004857   2.0539E+04  1.8577E+04  1.5186E+03
0004858   1.7091E+04  2.3074E+04  1.6009E+03
0004859   2.3693E+04  1.5826E+04  5.1988E+02
0004860   2.0984E+04  2.1135E+04  6.2624E+02
0004861   1.9519E+04  2.1722E+04  9.9225E+02
0004862   2.0782E+04  1.9546E+04 -1.3598E+03
0004863   2.0945E+04  2.1327E+04  1.8125E+03
0004864   1.9245E+04  2.2043E+04  3.2514E+03
0004865   2.1681E+04  2.0016E+04  3.5932E+02
0004866   2.0226E+04  1.9305E+04 -4.2317E+03
0004867   1.7035E+04  2.3671E+04  3.7233E+02
0004868   1.6593E+04  2.4341E+04  7.5062E+02
0004869   2.0984E+04  2.0349E+04  1.2099E+03
0004870   2.0570E+04  2.0326E+04  2.7648E+03
0004871   1.8876E+04  2.2913E+04  8.7525E+02
0004872   1.8202E+04  2.1980E+04  5.9576E+02
0004873   1.8898E+04  2.1772E+04  1.9602E+03
0004874   2.0650E+04  2.1455E+04 -1.0650E+03
0004875   1.9048E+04  2.1026E+04  2.3059E+03
0004876   2.0530E+04  2.1665E+04  6.6492E+02
0004877   1.8250E+04  2.2321E+04  3.2500E+03
0004878   1.6001E+04  2.0469E+04  4.2221E+02
0004879   2.0599E+04  2.0411E+04 -2.1133E+03
0004880   1.9092E+04  2.1895E+04  6.0537E+01
0004881   1.7774E+04  1.3422E+04 -1.5072E+03
0004882   2.1311E+04  1.6568E+04 -6.4296E+02
0004883   2.2852E+04  1.7971E+04  5.6669E+02
0004884   2.0723E+04  2.0547E+04  9.0867E+02
0004885   2.0032E+04  1.9353E+04  2.5141E+03
0004886   2.2224E+04  1.6329E+04  4.3444E+03
0004887   2.0458E+04  2.1091E+04 -3.2592E+02
0004888   2.2000E+04  2.1221E+04 -3.9862E+03
0004889   2.1195E+04  2.0181E+04 -3.0091E+02
0004890   1.9196E+04  2.1353E+04 -2.5810E+03
0004891   2.0320E+04  2.0010E+04 -2.4054E+03
0004892   1.9556E+04  2.1052E+04 -4.4683E+02
0004893   2.4056E+04  1.7227E+04 -5.4200E+02
0004894   2.1506E+04  1.8678E+04 -1.2056E+03
0004895   1.9099E+04  1.8734E+04 -2.4480E+03
0004896   2.2342E+04  1.7021E+04  9.5625E+02
0004897   1.9721E+04  1.9492E+04 -3.4784E+03
0004898   2.0175E+04  2.1150E+04 -3.3925E+03
0004899   1.7792E+04  2.3370E+04  2.0298E+03
0004900   1.7645E+04  2.2530E+04  3.2113E+02
0004901   2.1290E+04  1.8377E+04  2.4906E+02
0004902   1.7926E+04  2.1431E+04  1.3581E+03
0004903   1.8702E+04  2.2205E+04 -1.2370E+03
0004904   2.0958E+04  1.9968E+04  2.7135E+03
0004905   1.9080E+04  2.2769E+04 -1.9202E+02
0004906   1.9894E+04  2.1231E+04 -4.0662E+03
0004907   1.8167E+04  2.1305E+04  5.5602E+03
0004908   2.0290E+04  2.0793E+04 -2.1148E+02
0004909   1.5910E+04  1.9289E+04  3.6231E+03
0004910   2.1677E+04  1.9259E+04  1.0787E+01
0004911   2.0823E+04  2.0413E+04  5.4274E+02
0004912   1.8638E+04  2.1645E+04 -1.1025E+03
0004913   1.8701E+04  2.0288E+04  3.1478E+03
0004914   2.1286E+04  1.4850E+04  3.1761E+03
0004915   2.1086E+04  1.9505E+04  7.9435E+02
0004916   1.9923E+04  1.8892E+04 -9.6584E+02
0004917   2.3226E+04  1.7894E+04  2.6700E+02
0004918   1.6744E+04  2.0381E+04 -3.9674E+03
0004919   1.8572E+04  2.1139E+04  4.4817E+02
0004920   2.1582E+04  2.0838E+04  3.3216E+02
0004921   2.0748E+04  2.1100E+04  5.5677E+01
0004922   2.1556E+04  2.0149E+04  1.7201E+03
0004923   2.0542E+04  1.8413E+04 -4.3924E+03
0004924   1.8948E+04  2.1024E+04  8.0256E+01
0004925   2.0519E+04  2.0138E+04  7.2680E+02
0004926   1.5187E+04  1.8486E+04  1.6078E+03
0004927   2.0688E+04  2.1775E+04 -1.9746E+03
0004928   2.1564E+04  2.0452E+04 -1.2256E+02
0004929   1.9307E+04  2.3083E+04 -2.6720E+03
0004930   1.9759E+04  1.9577E+04  9.3304E+02
0004931   2.0319E+04  1.5822E+04  1.2958E+03
0004932   2.0206E+04  1.7194E+04 -6.0252E+01
0004933   2.2033E+04  1.9154E+04 -1.1969E+03
0004934   2.0321E+04  1.5904E+04 -2.1121E+03
0004935   2.2486E+04  1.9408E+04 -1.7193E+03
0004936   1.8911E+04  2.1060E+04  2.4130E+02
0004937   1.9262E+04  2.1335E+04 -9.3294E+02
0004938   1.8986E+04  1.8903E+04 -2.9495E+02
0004939   2.2474E+04  1.9601E+04 -2.9398E+03
0004940   2.0108E+04  1.8031E+04  3.3703E+03
0004941   1.5783E+04  1.6997E+04  1.7614E+03
0004942   2.1244E+04  1.8172E+04 -5.4538E+01
0004943   2.3218E+04  1.7948E+04 -1.2319E+03
0004944   1.1041E+04  1.8777E+04  5.6306E+02
0004945   2.1956E+04  1.9117E+04 -2.3512E+03
0004946   1.9434E+04  2.1148E+04  3.4437E+03
0004947   2.0166E+04  2.0986E+04 -1.9872E+03
0004948   2.0122E+04  2.1448E+04 -9.3711E+02
0004949   2.1180E+04  1.9668E+04  1.9286E+03
0004950   9.4088E+03  1.8577E+04  5.1485E+00
0004951   2.1676E+04  2.1193E+04 -3.3431E+02
0004952   1.8899E+04  2.2117E+04 -1.1370E+03
0004953   2.2569E+04  2.0725E+04 -1.4670E+03
0004954   2.0420E+04  1.9555E+04 -2.4429E+03
0004955   1.8931E+04  2.2454E+04 -4.1357E+02
0004956   1.9548E+04  2.0270E+04 -8.5921E+02
0004957   2.0841E+04  1.7147E+04  1.6877E+03
0004958   2.1126E+04  2.0711E+04  3.4380E+03
0004959   2.1288E+04  2.1153E+04 -1.8648E+03
0004960   1.6049E+04  2.2284E+04 -3.3620E+03
0004961   1.8999E+04  2.1187E+04  4.4394E+01
0004962   1.9254E+04  1.6923E+04  1.0532E+03
0004963   9.9385E+03  1.9041E+04  4.6771E+03
0004964   2.2215E+04  2.0557E+04  2.9185E+01
0004965   2.0737E+04  1.8186E+04  2.1611E+03
0004966   2.3387E+04  1.2385E+04  3.3008E+03
0004967   2.2629E+04  1.7914E+04 -2.0376E+03
0004968   2.2231E+04  1.9115E+04  4.3673E+02
0004969   2.1077E+04  1.9317E+04  1.8465E+03
0004970   2.0639E+04  2.0237E+04 -3.4430E+03
0004971   1.7101E+04  1.8399E+04  1.9259E+03
0004972   1.8437E+04  1.7657E+04  3.1147E+02
0004973   2.0798E+04  2.0169E+04  7.6076E+02
0004974   1.7838E+04  2.3051E+04 -1.1775E+03
0004975   2.0749E+04  1.8506E+04  2.0749E+03
0004976   1.6442E+04  2.2524E+04 -2.8033E+03
0004977   2.0810E+04  1.9548E+04  1.6222E+03
0004978   2.1829E+04  1.7703E+04  2.4825E+03
0004979   1.7778E+04  1.8817E+04 -1.2885E+03
0004980   2.2915E+04  1.8105E+04  1.2189E+03
0004981   1.6782E+04  1.7681E+04  1.6559E+03
0004982   2.1194E+04  1.9602E+04  4.2648E+02
0004983   2.0247E+04  1.8048E+04 -1.1418E+03
0004984   2.0875E+04  2.1597E+04  1.9156E+03
0004985   1.8417E+04  2.2025E+04 -1.2029E+02
0004986   1.6694E+04  2.3653E+04  3.7950E+03
0004987   1.9312E+04  2.0005E+04  2.9844E+03
0004988   1.7229E+04  1.9971E+04  3.8427E+03
0004989   2.0946E+04  2.1076E+04  1.8484E+02
0004990   2.0836E+04  2.0249E+04  5.7907E+02
0004991   2.0595E+04  2.0582E+04  1.0044E+03
0004992   2.0087E+04  1.8848E+04 -7.2529E+02
0004993   1.8238E+04  2.1932E+04  8.7360E+02
0004994   1.9351E+04  1.9471E+04  1.5907E+03
0004995   1.9137E+04  1.8656E+04 -4.7581E+02
0004996   1.9667E+04  2.2373E+04  2.0779E+03
0004997   2.0589E+04  2.0626E+04 -2.4454E+03
0004998   1.8130E+04  2.1670E+04  6.4356E+01
0004999   2.1123E+04  1.8710E+04  3.4441E+03
0005000   2.0368E+04  1.9909E+04 -9.9555E+00
0005001   2.0269E+04  2.1281E+04 -3.5178E+03
0005002   2.1242E+04  2.0703E+04 -1.8625E+03
0005003   1.4936E+04  2.1200E+04 -5.0423E+03
0005004   2.3406E+04  1.9384E+04  4.9460E+02
0005005   1.8280E+04  2.1756E+04 -3.8390E+03
0005006   2.0437E+04  1.8359E+04  1.6918E+03
0005007   1.9857E+04  2.1737E+04  7.3990E+02
0005008   2.0181E+04  2.0137E+04  1.1296E+03
0005009   1.7565E+04  2.2766E+04  1.9901E+02
0005010   1.9710E+04  1.9505E+04  2.1750E+02
0005011   2.2100E+04  1.6985E+04  2.3323E+01
0005012   2.2005E+04  1.9690E+04 -2.2045E+02
0005013   2.1952E+04  1.9137E+04  3.5054E+02
0005014   2.0161E+04  1.8092E+04  8.8683E+02
0005015   1.5397E+04  1.9872E+04 -4.7662E+03
0005016   2.2741E+04  1.8929E+04 -3.1850E+02
0005017   1.9394E+04  2.2146E+04 -8.5253E+02
0005018   1.9007E+04  2.2813E+04  1.9967E+03
0005019   2.0195E+04  2.0040E+04 -3.8924E+03
0005020   2.2122E+04  1.7286E+04 -1.6622E+02
0005021   1.9665E+04  2.0620E+04 -1.7754E+03
0005022   2.0526E+04  2.2102E+04 -1.9487E+03
0005023   2.1235E+04  2.0982E+04 -2.4838E+03
0005024   1.9327E+04  2.0008E+04 -9.9068E+02
0005025   2.0610E+04  2.1474E+04 -6.3474E+01
0005026   1.8402E+04  2.0258E+04  5.6539E+03
0005027   1.7120E+04  2.2379E+04 -2.6548E+02
0005028   1.9549E+04  2.0775E+04  1.4824E+03
0005029   2.1953E+04  1.7992E+04 -8.7467E+02
0005030   2.1828E+04  1.9935E+04 -4.2520E+03
0005031   1.9525E+04  1.9393E+04 -2.8003E+03
0005032   1.6237E+04  2.1609E+04  1.8221E+03
0005033   2.1276E+04  1.4897E+04  3.4265E+02
0005034   1.7660E+04  2.0098E+04  1.5544E+03
0005035   1.9266E+04  2.0420E+04 -5.4323E+03
0005036   2.2254E+04  2.0271E+04  1.6756E+02
0005037   1.7632E+04  2.0396E+04 -8.9119E+02
0005038   2.1079E+04  1.7626E+04  6.1039E+02
0005039   2.1104E+04  2.0345E+04 -2.6884E+03
0005040   1.5640E+04  2.1373E+04  2.6187E+03
0005041   2.1201E+04  1.7034E+04 -2.9736E+03
0005042   2.1820E+04  1.6558E+04  3.6634E+03
0005043   2.0563E+04  2.0341E+04  1.1624E+03
0005044   1.9424E+04  2.0492E+04  6.4376E+02
0005045   2.3140E+04  1.8127E+04 -9.1287E+01
0005046   2.2782E+04  1.9507E+04 -5.7922E+00
0005047   2.0804E+04  1.9328E+04 -1.0084E+03
0005048   1.7099E+04  1.5589E+04 -8.8388E+03
0005049   1.9607E+04  2.0732E+04  1.0170E+03
0005050   2.1428E+04  1.9054E+04 -9.7074E+01
0005051   2.1081E+04  1.8348E+04  2.1238E+03
0005052   2.0649E+04  1.7800E+04  4.0788E+03
0005053   2.1747E+04  1.8926E+04 -4.8812E+02
0005054   1.6922E+04  2.2105E+04  1.7898E+02
0005055   2.1752E+04  1.9182E+04 -6.6079E+02
0005056   1.9571E+04  2.1460E+04 -5.8828E+02
0005057   1.8847E+04  2.0407E+04  3.6222E+03
0005058   1.8682E+04  2.0920E+04  1.7702E+03
0005059   1.9623E+04  2.0036E+04 -1.4377E+03
0005060   2.0621E+04  1.9803E+04  1.9290E+02
0005061   2.0062E+04  1.9255E+04 -1.0307E+03
0005062   1.8818E+04  1.8917E+04 -1.0726E+03
0005063   2.1865E+04  1.9158E+04  1.9444E+03
0005064   1.9039E+04  2.2162E+04 -1.1548E+03
0005065   1.9051E+04  2.2539E+04 -2.0352E+03
0005066   1.9665E+04  2.1644E+04 -5.8310E+02
0005067   1.8201E+04  1.8934E+04  2.0223E+02
0005068   2.0744E+04  2.0592E+04 -2.7358E+02
0005069   2.2180E+04  1.9624E+04 -1.6768E+03
0005070   1.9195E+04  2.0294E+04 -8.4626E+02
0005071   2.0734E+04  2.0614E+04  2.8964E+03
0005072   2.0881E+04  2.0470E+04 -1.1563E+03
0005073   2.0185E+04  2.2411E+04  5.7659E+02
0005074   2.2573E+04  1.3891E+04 -3.4854E+03
0005075   1.7478E+04  1.9705E+04  6.5522E+02
0005076   2.0215E+04  2.0666E+04 -6.8864E+02
0005077   2.0655E+04  1.9334E+04 -1.9844E+03
0005078   2.0271E+04  1.5279E+04 -3.1893E+03
0005079   2.2117E+04  1.8175E+04  6.5095E+02
0005080   2.2711E+04  1.7862E+04 -3.3261E+03
0005081   1.5935E+04  1.7819E+04 -3.7781E+02
0005082   2.3704E+04  1.7289E+04 -3.9767E+02
0005083   2.0666E+04  1.7906E+04  2.6126E+03
0005084   2.1655E+04  2.0197E+04 -1.7759E+03
0005085   1.9519E+04  2.1195E+04 -3.5064E+03
0005086   2.0510E+04  1.7712E+04 -1.5429E+03
0005087   2.1558E+04  1.9342E+04 -1.4007E+03
0005088   1.2185E+04  1.8876E+04 -1.7035E+03
0005089   2.1029E+04  2.0018E+04  2.2465E+03
0005090   2.2120E+04  1.9180E+04 -2.1916E+03
0005091   1.9586E+04  1.9404E+04  4.4777E+02
0005092   2.1354E+04  2.0576E+04 -1.3102E+03
0005093   2.1348E+04  1.8793E+04 -2.3332E+03
0005094   2.2252E+04  1.7692E+04 -5.3181E+03
0005095   1.9531E+04  2.1288E+04  1.6243E+03
0005096   2.2307E+04  2.0041E+04  3.1720E+03
0005097   1.6832E+04  2.3533E+04  1.2700E+03
0005098   1.8021E+04  2.0483E+04  1.5101E+03
0005099   1.6408E+04  1.8991E+04 -6.3095E+02
0005100   2.1854E+04  2.0605E+04  6.8521E+02
0005101   1.7642E+04  2.0470E+04 -2.5930E+03
0005102   1.7067E+04  1.9109E+04 -1.0294E+02
0005103   2.0748E+04  1.8761E+04 -3.4395E+03
0005104   1.9694E+04  1.9097E+04 -1.0641E+03
0005105   2.1399E+04  1.9706E+04 -1.8483E+03
0005106   1.5746E+04  1.4529E+04 -1.2375E+03
0005107   2.2127E+04  1.9939E+04  1.6826E+03
0005108   1.9777E+04  2.0093E+04  1.2264E+03
0005109   2.1997E+04  1.7942E+04 -3.2416E+03
0005110   1.9207E+04  1.9925E+04  2.3965E+03
0005111   2.0745E+04  2.0814E+04  1.1917E+02
0005112   2.0253E+04  1.8958E+04  1.7799E+03
0005113   2.1726E+04  1.8145E+04 -2.2911E+03
0005114   1.8130E+04  2.0861E+04  2.1124E+03
0005115   2.0010E+04  1.9298E+04 -1.4682E+03
0005116   1.8529E+04  1.9663E+04 -3.8899E+03
0005117   2.0067E+04  1.8208E+04 -1.6631E+03
0005118   2.1415E+04  1.9112E+04  1.1148E+03
0005119   1.7732E+04  1.8138E+04 -8.1934E+02
0005120   1.9064E+04  1.8764E+04  4.2823E+03
0005121   1.7179E+04  2.1510E+04  1.9155E+03
0005122   2.0777E+04  1.8799E+04  5.3857E+02
0005123   1.8273E+04  2.1006E+04  1.1815E+03
0005124   2.0985E+04  1.9074E+04 -1.7247E+03
0005125   2.0442E+04  2.1767E+04  4.3069E+03
0005126   2.0539E+04  2.1760E+04  2.5300E+03
0005127   1.9875E+04  1.7309E+04  7.6753E+02
0005128   1.8646E+04  2.3308E+04  1.8942E+03
0005129   1.9727E+04  2.0381E+04 -2.4334E+02
0005130   2.0506E+04  1.8960E+04 -1.2790E+02
0005131   2.1480E+04  2.0062E+04  8.0126E+02
0005132   1.9641E+04  1.9632E+04 -2.0674E+03
0005133   1.9716E+04  1.9275E+04 -8.3497E+02
0005134   1.8759E+04  1.9282E+04  2.2458E+03
0005135   2.0811E+04  2.0357E+04 -3.9596E+03
0005136   1.8323E+04  1.9169E+04  3.0373E+03
0005137   2.1505E+04  1.9756E+04 -4.3711E+03
0005138   2.1819E+04  1.7386E+04 -1.6230E+02
0005139   2.1312E+04  1.8939E+04 -3.9612E+03
0005140   1.9959E+04  2.0340E+04  3.6018E+03
0005141   2.0264E+04  2.0170E+04  2.2350E+03
0005142   2.2237E+04  1.6582E+04 -5.3573E+02
0005143   1.9711E+04  2.0246E+04  2.5499E+03
0005144   1.9774E+04  2.0899E+04  2.8558E+03
0005145   1.6939E+04  2.2344E+04  1.0057E+03
0005146   1.9684E+04  2.0419E+04 -2.3552E+03
0005147   1.9743E+04  2.0592E+04  6.3291E+02
0005148   2.1187E+04  1.8700E+04  1.0932E+03
0005149   1.6678E+04  2.2644E+04  2.7288E+01
0005150   2.0453E+04  1.7561E+04  4.7711E+02
0005151   2.2075E+04  1.8456E+04 -8.2744E+02
0005152   2.1023E+04  1.9781E+04 -6.0992E+01
0005153   2.2064E+04  1.8261E+04 -1.6989E+03
0005154   1.8882E+04  2.0990E+04 -1.2485E+02
0005155   2.1140E+04  1.9428E+04  2.4874E+01
0005156   2.0513E+04  1.9782E+04 -1.7294E+03
0005157   2.0037E+04  1.9817E+04 -4.4375E+03
0005158   2.1219E+04  1.8430E+04 -1.1546E+03
0005159   1.9597E+04  2.1733E+04  1.4709E+03
0005160   2.2052E+04  1.9063E+04  3.2234E+03
0005161   1.9827E+04  1.8484E+04  1.0281E+03
0005162   1.8896E+04  1.7207E+04  5.0005E+03
0005163   2.1144E+04  1.9476E+04  4.0442E+02
0005164   1.8089E+04  2.3814E+04 -6.5011E+02
0005165   1.4127E+04  2.3797E+04 -3.0791E+03
0005166   1.8286E+04  2.2887E+04  8.1773E+02
0005167   2.0783E+04  2.0183E+04  1.0560E+03
0005168   2.0459E+04  2.2204E+04  7.1498E+02
0005169   2.3579E+04  1.8777E+04  1.9540E+03
0005170   1.7275E+04  1.9914E+04 -3.6979E+03
0005171   2.1629E+04  2.0186E+04 -1.5589E+03
0005172   1.8028E+04  1.8534E+04  4.3577E+02
0005173   2.0530E+04  2.0493E+04  1.1665E+03
0005174   2.1323E+04  2.0739E+04 -1.8754E+03
0005175   1.9685E+04  2.1892E+04  2.0611E+03
0005176   2.2269E+04  1.9637E+04 -3.8444E+01
0005177   2.0175E+04  1.9592E+04  3.5262E+03
0005178   1.9920E+04  2.0985E+04 -1.8204E+03
0005179   2.1380E+04  1.7344E+04 -1.9273E+03
0005180   2.0907E+04  1.9262E+04 -2.0157E+03
0005181   1.6362E+04  1.8946E+04 -1.7347E+03
0005182   1.8056E+04  1.9890E+04  4.5788E+03
0005183   2.2408E+04  1.8156E+04 -1.0563E+03
0005184   2.1944E+04  1.5900E+04 -7.6706E+02
0005185   2.0139E+04  1.9624E+04 -9.4377E+02
0005186   2.0699E+04  1.9862E+04 -7.3219E+02
0005187   1.9104E+04  1.5564E+04 -2.9354E+03
0005188   2.0044E+04  1.2853E+04  1.6532E+03
0005189   2.0666E+04  1.8027E+04 -3.8863E+03
0005190   1.7709E+04  2.0102E+04  1.9628E+03
0005191   1.6868E+04  2.0580E+04 -4.0827E+02
0005192   1.5930E+04  2.2778E+04  6.5201E+02
0005193   1.9252E+04  2.0194E+04  1.6517E+02
0005194   2.0345E+04  1.8239E+04 -3.3830E+02
0005195   1.8491E+04  1.9757E+04  3.7468E+02
0005196   7.9351E+03  1.9688E+04 -9.1973E+03
0005197   1.4415E+04  1.5622E+04  1.4388E+03
0005198   1.9191E+04  2.0900E+04  1.1890E+03
0005199   1.9467E+04  1.9282E+04  1.6894E+03
0005200   2.0146E+04  2.1198E+04  2.4222E+03
0005201   1.9925E+04  2.1330E+04 -2.7234E+03
0005202   2.0993E+04  1.6895E+04  1.6788E+03
0005203   2.0903E+04  1.7014E+04 -4.0967E+03
0005204   2.0655E+04  1.9194E+04  3.1202E+03
0005205   1.9529E+04  2.2133E+04  3.3780E+03
0005206   1.8915E+04  2.1811E+04 -1.7531E+03
0005207   1.6463E+04  2.0388E+04 -1.3672E+03
0005208   2.0580E+04  2.1587E+04  2.8829E+02
0005209   1.9143E+04  2.1355E+04 -1.1516E+03
0005210   1.9704E+04  2.1032E+04 -1.0467E+03
0005211   2.0985E+04  1.8813E+04  6.6706E+02
0005212   1.3514E+04  2.1903E+04  3.9074E+03
0005213   1.3216E+04  2.4399E+04  2.6850E+02
0005214   1.8063E+04  2.0628E+04 -2.5552E+03
0005215   2.0452E+04  2.0027E+04 -1.3807E+03
0005216   2.0141E+04  2.0700E+04 -2.8544E+02
0005217   2.0211E+04  2.1381E+04  1.3086E+02
0005218   1.9275E+04  2.1979E+04  1.1413E+03
0005219   1.8745E+04  2.0305E+04  2.1182E+03
0005220   2.0689E+04  2.0839E+04 -2.2059E+02
0005221   1.7977E+04  2.1330E+04 -3.0427E+03
0005222   2.1077E+04  2.0849E+04 -1.3514E+03
0005223   2.1462E+04  1.6675E+04 -1.2368E+03
0005224   1.4050E+04  2.3317E+04 -1.5449E+03
0005225   2.1098E+04  1.8719E+04  2.1553E+03
0005226   2.0505E+04  2.0505E+04  1.7356E+03
0005227   1.9922E+04  1.9465E+04  4.5479E+03
0005228   2.0590E+04  2.0668E+04 -2.9279E+02
0005229   2.0762E+04  1.9244E+04  3.3341E+02
0005230   1.9284E+04  2.2879E+04  3.3963E+03
0005231   2.3947E+04  1.7716E+04 -4.2208E+02
0005232   1.9408E+04  1.9393E+04  3.0490E+03
0005233   2.1335E+04  1.7945E+04 -8.0368E+02
0005234   1.9894E+04  1.8170E+04 -2.1214E+03
0005235   1.9885E+04  2.0137E+04  5.1213E+02
0005236   1.8448E+04  2.4060E+04 -1.0040E+03
0005237   1.9448E+04  2.0084E+04 -2.8479E+03
0005238   1.9320E+04  1.6828E+04  3.1670E+03
