============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0004515   2.0361E+04  1.9501E+04  8.8996E+02
0004516   2.2975E+04  1.8987E+04 -4.5468E+00
0004517   1.7340E+04  1.9135E+04 -2.6417E+02
0004518   2.0235E+04  2.0564E+04  3.5319E+02
0004519   2.1159E+04  1.9529E+04 -6.3733E+01
0004520   1.8128E+04  1.6663E+04 -2.3481E+03
0004521   1.7033E+04  2.3352E+04  3.3669E+03
0004522   1.7639E+04  2.1738E+04 -8.6008E+02
0004523   1.8871E+04  1.9398E+04 -5.7198E+02
0004524   1.4791E+04  1.8880E+04  4.1791E+03
0004525   2.1351E+04  1.7645E+04  3.0391E+02
0004526   1.9876E+04  2.1062E+04 -3.4602E+03
0004527   1.8317E+04  2.1358E+04 -2.5754E+03
0004528   2.3116E+04  1.7423E+04  1.9882E+03
0004529   1.9528E+04  2.1052E+04  8.3124E+01
0004530   2.1054E+04  2.0202E+04  1.7603E+03
0004531   1.7651E+04  2.0398E+04  1.6681E+03
0004532   1.9159E+04  2.1852E+04  9.0346E+02
0004533   1.9751E+04  1.9559E+04 -2.3266E+03
0004534   1.9319E+04  2.0201E+04  2.0773E+03
0004535   2.1450E+04  2.0128E+04 -1.9385E+03
0004536   2.0206E+04  2.1174E+04  5.2298E+02
0004537   1.9228E+04  2.0917E+04  4.5900E+03
0004538   1.8118E+04  2.0780E+04  8.1673E+02
0004539   1.9018E+04  1.8856E+04 -2.9752E+02
0004540   1.9352E+04  2.0978E+04  1.1265E+03
0004541   2.0380E+04  1.7668E+04  6.7565E+02
0004542   1.9187E+04  1.9656E+04 -4.4427E+03
0004543   2.1001E+04  2.1136E+04 -2.0546E+03
0004544   1.8182E+04  2.1502E+04  3.1108E+03
0004545   1.8965E+04  2.2047E+04  9.5834E+01
0004546   2.2551E+04  1.8435E+04 -1.8515E+03
0004547   2.1170E+04  2.0888E+04 -1.3974E+03
0004548   1.8252E+04  2.0789E+04 -2.2397E+03
0004549   1.8573E+04  2.0841E+04  1.4466E+03
0004550   2.0163E+04  2.1327E+04 -1.3965E+03
0004551   2.0915E+04  2.0167E+04  5.4644E+02
0004552   2.3174E+04  1.7948E+04  1.7569E+03
0004553   1.9638E+04  1.9859E+04  1.2384E+03
0004554   2.0108E+04  2.1180E+04  6.9867E+02
0004555   1.9096E+04  2.2269E+04  1.7755E+02
0004556   2.0134E+04  2.0213E+04 -5.3214E+02
0004557   2.0662E+04  2.0659E+04  2.7770E+03
0004558   2.1571E+04  1.8767E+04  1.2378E+03
0004559   2.0090E+04  2.1112E+04 -3.6467E+03
0004560   2.1133E+04  2.0358E+04  4.0206E+03
0004561   1.9490E+04  2.0268E+04  9.3907E+02
0004562   2.0959E+04  2.0211E+04 -9.3297E+02
0004563   1.7445E+04  2.2889E+04  1.0387E+03
0004564   1.9065E+04  2.1883E+04  4.7760E+02
0004565   1.6235E+04  1.6659E+04 -3.8616E+02
0004566   1.9963E+04  2.0938E+04  4.0845E+02
0004567   1.8382E+04  1.9998E+04 -1.2467E+03
0004568   2.1931E+04  1.9417E+04  3.2740E+03
0004569   2.1346E+04  2.1421E+04 -1.1384E+03
0004570   1.8652E+04  2.1527E+04  2.8633E+03
0004571   2.1948E+04  1.8206E+04 -2.9245E+03
0004572   2.1005E+04  2.0526E+04  1.5358E+03
0004573   1.8760E+04  2.1973E+04 -3.9064E+02
0004574   1.9248E+04  2.0709E+04  1.1656E+03
0004575   1.8795E+04  2.0455E+04  3.0348E+03
0004576   2.2032E+04  1.9682E+04  1.7459E+03
0004577   1.5805E+04  1.9151E+04  1.4379E+03
0004578   1.9030E+04  2.1217E+04 -1.1619E+03
0004579   2.0809E+04  2.0628E+04  1.3447E+03
0004580   1.9522E+04  2.1359E+04  1.4849E+03
0004581   2.0161E+04  2.0927E+04  2.0250E+03
0004582   1.9770E+04  1.6750E+04  1.1228E+02
0004583   1.9600E+04  1.9376E+04  8.4420E+01
0004584   2.1363E+04  2.0530E+04 -3.1105E+03
0004585   2.0280E+04  2.0113E+04 -1.3145E+03
0004586   1.9612E+04  2.1889E+04  7.3677E+02
0004587   1.9408E+04  2.0234E+04  3.5712E+03
0004588   1.9290E+04  2.1876E+04  3.6478E+03
0004589   2.3751E+04  1.5931E+04  3.1446E+02
0004590   1.1675E+04  2.1045E+04  1.6199E+03
0004591   2.0310E+04  2.3467E+04  5.5283E+02
0004592   2.2682E+04  2.0327E+04 -3.5301E+02
0004593   2.1004E+04  1.6956E+04 -8.7450E+02
0004594   2.0821E+04  1.7876E+04  2.7257E+03
0004595   2.0128E+04  2.1808E+04  2.2122E+03
0004596   2.0084E+04  2.1355E+04  4.8811E+02
0004597   1.9438E+04  2.0468E+04  6.4602E+02
0004598   2.1099E+04  2.1107E+04  1.0495E+03
0004599   1.9190E+04  2.2197E+04 -1.8528E+03
0004600   1.9139E+04  2.2024E+04  8.5147E+02
0004601   2.2446E+04  2.0098E+04 -5.4409E+00
0004602   2.0132E+04  2.2714E+04 -1.8242E+03
0004603   2.0126E+04  1.9278E+04  9.7414E+02
0004604   2.3656E+04  1.9267E+04  8.4619E+02
0004605   1.9581E+04  2.2198E+04  1.0449E+03
0004606   1.7678E+04  2.4002E+04 -2.8710E+02
0004607   2.0413E+04  2.1918E+04  9.9707E+02
0004608   2.0670E+04  1.9557E+04 -1.9281E+03
0004609   2.2781E+04  2.0687E+04 -8.5962E+02
0004610   2.1366E+04  1.9990E+04  3.2899E+02
0004611   1.8619E+04  1.8057E+04 -1.3923E+03
0004612   2.0509E+04  2.0712E+04 -6.9255E+02
0004613   1.4665E+04  1.6459E+04 -2.5994E+03
0004614   1.9859E+04  2.1119E+04 -4.7449E+02
0004615   1.9579E+04  1.9502E+04 -1.5143E+03
0004616   1.6605E+04  2.2424E+04  2.1858E+02
0004617   2.1927E+04  1.9941E+04 -1.6968E+03
0004618   2.0748E+04  1.9168E+04 -1.0103E+03
0004619   1.8250E+04  1.6339E+04 -3.2458E+03
0004620   1.6118E+04  2.1664E+04 -3.5202E+02
0004621   2.1271E+04  1.8478E+04 -2.3416E+03
0004622   1.1902E+04  1.4769E+04 -3.0634E+03
0004623   2.0546E+04  2.1097E+04 -1.6904E+03
0004624   2.0156E+04  2.0290E+04  1.3738E+03
0004625   1.9961E+04  2.0816E+04 -3.8204E+02
0004626   1.8452E+04  2.3512E+04  1.9600E+02
0004627   2.0176E+04  2.1702E+04 -2.2257E+02
0004628   2.2233E+04  1.8967E+04 -1.9402E+03
0004629   2.1160E+04  1.9092E+04 -1.0348E+03
0004630   1.7870E+04  2.1032E+04  1.5603E+03
0004631   1.8291E+04  2.1471E+04 -2.3462E+03
0004632   2.0070E+04  1.9144E+04 -1.6679E+03
0004633   1.7822E+04  1.8223E+04 -2.2133E+03
0004634   1.8706E+04  2.2141E+04 -1.8233E+03
0004635   2.1857E+04  1.2870E+04 -1.1477E+02
0004636   2.0222E+04  1.7199E+04 -2.0668E+03
0004637   1.7346E+04  2.1802E+04 -9.3846E+02
0004638   1.7717E+04  2.2805E+04  2.2620E+03
0004639   1.7416E+04  2.2177E+04  2.5524E+03
0004640   2.1067E+04  1.9628E+04 -1.1347E+03
0004641   1.3093E+04  1.8098E+04 -4.1298E+03
0004642   2.0677E+04  1.6320E+04  2.8192E+03
0004643   2.1441E+04  1.9523E+04  2.0279E+02
0004644   2.2142E+04  1.9702E+04  3.1153E+03
0004645   2.0246E+04  2.0903E+04  9.4747E+02
0004646   2.1489E+04  1.7860E+04 -1.0684E+03
0004647   2.2371E+04  1.9286E+04  2.9855E+03
0004648   1.8813E+04  2.0464E+04  8.5268E+01
0004649   1.9975E+04  1.8188E+04 -3.0786E+03
0004650   2.1921E+04  1.8370E+04 -1.9257E+03
0004651   2.0333E+04  2.0552E+04 -1.0956E+03
0004652   1.8772E+04  1.9840E+04 -3.8248E+03
0004653   2.1254E+04  2.0588E+04 -3.8101E+03
0004654   2.2668E+04  1.7704E+04 -5.0342E+03
0004655   1.6043E+04  2.2767E+04 -1.7486E+03
0004656   2.0903E+04  2.0249E+04  6.5981E+02
0004657   1.5607E+04  2.2541E+04 -4.2094E+02
0004658   1.9407E+04  2.3212E+04 -1.5029E+03
0004659   2.0642E+04  2.0054E+04  3.0446E+03
0004660   1.9598E+04  2.1730E+04 -4.7014E+02
0004661   2.1732E+04  1.9757E+04  1.0363E+03
0004662   2.0350E+04  2.1296E+04  2.6877E+03
0004663   2.3334E+04  1.8343E+04 -2.1436E+03
0004664   1.9439E+04  2.1606E+04 -1.3197E+02
0004665   1.5317E+04  2.2744E+04 -3.4807E+02
0004666   1.8339E+04  2.2884E+04  2.4352E+03
0004667   1.9120E+04  2.0054E+04  2.0800E+03
0004668   1.9294E+04  2.0428E+04 -1.8781E+03
0004669   1.7998E+04  2.2949E+04  9.9682E+02
0004670   2.3511E+04  1.7109E+04  6.5575E+02
0004671   2.1861E+04  1.7694E+04 -3.7187E+03
0004672   2.1245E+04  1.9399E+04 -4.3935E+03
0004673   2.1282E+04  2.0578E+04  2.1525E+03
0004674   2.0772E+04  1.9597E+04  1.0682E+03
0004675   1.8334E+04  2.1575E+04  2.4624E+03
0004676   2.2322E+04  1.6115E+04  8.6227E+02
0004677   2.0237E+04  1.8959E+04  2.0981E+03
0004678   1.9445E+04  1.7555E+04 -2.4939E+03
0004679   2.2561E+04  1.7805E+04 -9.1041E+02
0004680   2.2459E+04  2.0847E+04  9.6540E+02
0004681   1.7650E+04  1.9886E+04 -1.7678E+02
0004682   1.7988E+04  2.3433E+04 -8.6798E+02
0004683   2.2883E+04  1.9677E+04  1.3753E+03
0004684   2.1950E+04  1.9641E+04 -3.7975E+02
0004685   2.0444E+04  2.0070E+04 -1.4963E+03
0004686   2.2013E+04  1.7284E+04 -1.2973E+03
0004687   2.1080E+04  1.9505E+04 -1.7860E+03
0004688   2.1284E+04  1.9049E+04 -2.3194E+03
0004689   1.9574E+04  2.0791E+04  9.8779E+02
0004690   1.8568E+04  2.2242E+04  1.7259E+03
0004691   2.0742E+04  2.0981E+04 -3.9062E+03
0004692   1.8943E+04  2.2501E+04  2.3475E+03
0004693   2.2115E+04  2.0220E+04 -1.0157E+02
0004694   1.8868E+04  1.9372E+04  2.1483E+03
0004695   1.8354E+04  2.1447E+04 -5.7530E+02
0004696   2.2502E+04  1.7854E+04 -2.3699E+03
0004697   2.1860E+04  1.8480E+04 -3.8564E+03
0004698   1.7098E+04  2.2342E+04 -3.2404E+03
0004699   1.9551E+04  1.9978E+04 -2.0518E+02
0004700   1.9497E+04  1.9178E+04 -6.6407E+02
0004701   1.9466E+04  2.1573E+04  2.4702E+03
0004702   1.9275E+04  2.2630E+04 -1.9734E+03
0004703   1.5608E+04  2.1959E+04  3.5260E+02
0004704   2.0209E+04  1.8389E+04 -2.1349E+03
0004705   2.2871E+04  1.9081E+04  4.8398E+02
0004706   2.0948E+04  1.6190E+04 -4.3944E+03
0004707   2.1277E+04  1.7071E+04 -3.1675E+02
0004708   2.1192E+04  2.0918E+04 -3.5363E+02
0004709   2.2465E+04  1.7590E+04 -2.4350E+02
0004710   2.2593E+04  1.7670E+04 -2.5600E+03
0004711   1.9905E+04  2.2005E+04  8.2580E+02
0004712   1.7691E+04  1.3754E+04  1.6902E+02
0004713   1.9594E+04  1.7641E+04 -8.4517E+02
0004714   2.0669E+04  1.6561E+04  3.6293E+03
0004715   2.1694E+04  1.8358E+04 -4.2045E+02
0004716   2.1769E+04  1.8367E+04  1.0995E+02
0004717   2.1289E+04  1.8667E+04 -9.1921E+02
0004718   1.7614E+04  1.9320E+04 -1.9938E+02
0004719   1.9554E+04  1.9062E+04  5.4591E+02
0004720   1.8924E+04  1.8455E+04 -1.2891E+03
0004721   1.7835E+04  2.1545E+04 -8.9289E+02
0004722   1.9239E+04  2.0768E+04 -6.9056E+02
0004723   1.6657E+04  2.2455E+04  3.1292E+03
0004724   1.9412E+04  2.0291E+04 -2.3338E+03
0004725   1.6414E+04  2.3415E+04  4.4205E+03
0004726   1.7290E+04  2.1781E+04 -1.2274E+03
0004727   2.1126E+04  1.9014E+04  5.4296E+03
0004728   2.0913E+04  2.1193E+04  2.2620E+03
0004729   2.1842E+04  2.1472E+04 -1.4920E+03
0004730   1.7336E+04  2.0517E+04 -1.0637E+03
0004731   2.1483E+04  2.0154E+04 -1.8498E+03
0004732   1.8911E+04  1.7011E+04  4.8923E+03
0004733   2.0945E+04  1.8147E+04 -1.2411E+03
0004734   1.9544E+04  2.1750E+04  1.5484E+03
0004735   1.8983E+04  1.8197E+04 -4.1091E+03
0004736   2.2484E+04  1.7876E+04  2.7254E+02
0004737   2.0144E+04  2.0350E+04 -2.3107E+03
0004738   2.0836E+04  2.1636E+04 -4.6910E+02
0004739   1.8413E+04  1.9404E+04 -8.7651E+02
0004740   2.1225E+04  1.8288E+04 -1.5698E+03
0004741   1.9040E+04  2.2327E+04 -1.0095E+03
0004742   1.7583E+04  2.2452E+04  2.6400E+03
0004743   2.1559E+04  1.8233E+04 -2.5038E+03
0004744   2.1669E+04  1.8796E+04  3.1510E+03
0004745   2.1987E+04  1.7325E+04 -8.9326E+02
0004746   1.5082E+04  2.1249E+04 -2.1774E+03
0004747   1.8367E+04  2.0572E+04 -2.9809E+03
0004748   2.3083E+04  1.8365E+04 -1.1249E+03
0004749   2.2040E+04  2.0860E+04  1.4580E+03
0004750   1.8825E+04  2.2345E+04 -1.9879E+03
0004751   2.1574E+04  2.0844E+04 -1.8929E+03
0004752   2.1581E+04  1.7844E+04  1.8570E+03
0004753   2.0523E+04  2.0414E+04  1.6118E+02
0004754   2.4249E+04  1.7056E+04  8.6086E+02
0004755   1.9770E+04  1.7964E+04 -1.1248E+02
0004756   2.0684E+04  2.0170E+04  5.4529E+02
0004757   2.0101E+04  1.9695E+04 -1.0688E+03
0004758   1.8712E+04  2.1854E+04  5.8323E+01
0004759   1.8910E+04  2.1164E+04  2.1420E+03
0004760   2.1564E+04  1.8199E+04 -2.3108E+03
0004761   2.0407E+04  2.2308E+04  2.8031E+02
0004762   2.0214E+04  2.0110E+04  5.5225E+01
0004763   2.3403E+04  1.8390E+04  1.1373E+03
0004764   2.1200E+04  1.8098E+04  3.9144E+03
0004765   2.1346E+04  1.8726E+04 -3.2717E+03
0004766   2.2312E+04  1.8585E+04  2.6711E+02
0004767   1.6807E+04  2.0652E+04 -2.0279E+03
0004768   1.9209E+04  2.0868E+04 -2.6721E+03
0004769   1.8209E+04  1.7073E+04  4.5829E+02
0004770   1.9157E+04  2.1298E+04  7.0439E+02
0004771   2.0321E+04  1.9251E+04  2.2533E+03
0004772   2.1401E+04  1.8015E+04  2.6125E+02
0004773   1.7730E+04  2.0418E+04 -1.6742E+02
0004774   2.3180E+04  1.6730E+04  5.1685E+03
0004775   1.2422E+04  2.1428E+04 -3.5166E+03
0004776   1.9317E+04  2.0951E+04  6.6330E+02
0004777   2.1188E+04  2.1021E+04  5.1188E+02
0004778   1.6694E+04  1.8065E+04  1.4459E+03
0004779   2.1292E+04  1.9198E+04 -9.9469E+02
0004780   1.7034E+04  2.4112E+04 -1.6412E+03
0004781   1.9530E+04  2.2513E+04 -8.1620E+02
0004782   1.9717E+04  1.9599E+04 -8.6170E+02
0004783   1.8374E+04  2.1721E+04 -1.3170E+03
0004784   2.0312E+04  1.7745E+04 -3.4474E+03
0004785   2.0302E+04  2.1152E+04 -2.8633E+03
0004786   2.1573E+04  1.6955E+04 -5.7426E+02
0004787   1.9508E+04  2.2114E+04  1.4875E+03
0004788   1.9241E+04  2.2510E+04 -3.9709E+03
0004789   2.1124E+04  2.2425E+04  5.2497E+02
0004790   1.9056E+04  2.1539E+04  5.0896E+03
0004791   2.3301E+04  1.8524E+04 -4.5786E+02
0004792   1.8562E+04  2.0150E+04 -2.2607E+03
0004793   1.8866E+04  2.0192E+04  1.6018E+03
0004794   2.2635E+04  1.8713E+04 -1.4932E+03
0004795   1.9708E+04  1.9507E+04 -4.1981E+03
0004796   1.6229E+04  1.8641E+04 -3.4908E+03
0004797   2.1381E+04  1.9161E+04 -1.6695E+03
0004798   1.7090E+04  2.0294E+04 -1.6559E+03
0004799   2.1163E+04  2.3314E+04  1.8926E+02
0004800   2.1373E+04  1.7839E+04  3.0533E+03
0004801   2.0419E+04  2.1041E+04 -2.2172E+03
0004802   2.1217E+04  2.0558E+04  1.8430E+02
0004803   2.0069E+04  1.8476E+04  1.9604E+03
0004804   2.2066E+04  1.7192E+04 -3.7356E+02
0004805   2.3236E+04  1.7124E+04  1.2586E+03
0004806   1.3099E+04  1.7856E+04 -2.4883E+03
0004807   2.0414E+04  1.8413E+04 -4.8253E+03
0004808   2.3757E+04  1.5809E+04  2.3535E+02
0004809   1.9185E+04  2.0433E+04  1.3731E+03
0004810   2.3118E+04  1.5430E+04  2.7928E+02
0004811   2.0250E+04  2.1254E+04  8.7024E+02
0004812   2.2013E+04  1.9343E+04 -6.7648E+02
0004813   2.0501E+04  1.8808E+04 -1.6736E+03
0004814   1.9212E+04  2.0383E+04 -1.6779E+03
0004815   1.8385E+04  1.9782E+04  2.1266E+03
0004816   2.1509E+04  1.7117E+04  2.5557E+03
0004817   1.9287E+04  2.1033E+04 -2.1728E+03
0004818   1.9340E+04  1.9684E+04 -3.4065E+03
0004819   2.1431E+04  2.2239E+04 -4.2370E+02
0004820   2.1798E+04  1.7778E+04 -3.6438E+03
0004821   1.7307E+04  2.1776E+04 -3.2299E+03
0004822   1.3103E+04  1.4437E+04  1.1154E+03
0004823   2.1474E+04  1.7096E+04  3.8208E+03
0004824   2.1479E+04  1.5834E+04 -4.4848E+03
0004825   2.0066E+04  2.1386E+04 -1.5367E+03
0004826   1.8921E+04  2.0076E+04 -3.3646E+03
0004827   2.1240E+04  1.8512E+04 -6.9635E+02
0004828   2.0882E+04  1.9123E+04  3.0788E+03
0004829   2.1903E+04  1.8756E+04 -2.7092E+03
0004830   2.0250E+04  2.1220E+04 -1.7448E+03
0004831   2.0972E+04  1.8331E+04 -3.1059E+03
0004832   2.0050E+04  2.1811E+04  1.9206E+03
0004833   2.0629E+04  1.8018E+04 -7.9651E+02
0004834   2.1387E+04  1.9701E+04 -1.5492E+03
0004835   1.6618E+04  1.7864E+04 -3.3475E+03
0004836   2.2774E+04  2.0064E+04 -2.9031E+02
0004837   1.8157E+04  2.0945E+04 -6.5250E+02
0004838   2.1263E+04  1.6984E+04  2.2613E+02
0004839   2.0832E+04  1.8515E+04 -4.4198E+03
0004840   2.0633E+04  2.0086E+04 -1.8989E+03
0004841   1.8323E+04  2.1778E+04 -2.5343E+03
0004842   1.4758E+04  2.3086E+04 -3.5771E+02
0004843   2.0989E+04  2.1604E+04  1.8855E+03
0004844   1.9907E+04  1.8800E+04  1.6703E+03
0004845   2.0046E+04  1.8414E+04  2.8605E+03
0004846   2.1355E+04  1.8327E+04  2.3991E+03
0004847   2.1315E+04  2.0320E+04  5.2355E+02
0004848   2.0872E+04  2.1739E+04 -3.0632E+03
0004849   1.9963E+04  1.9664E+04  2.3642E+03
0004850   2.1571E+04  1.9246E+04  1.9844E+03
0004851   2.0736E+04  1.9132E+04 -2.8271E+03
0004852   1.9987E+04  1.7750E+04  2.2656E+03
0004853   1.8165E+04  2.2458E+04 -6.4181E+03
0004854   1.9169E+04  2.0337E+04  1.0941E+03
0004855   2.1138E+04  2.0761E+04  1.1982E+03
0004856   2.1316E+04  2.0077E+04 -2.2927E+02
0004857   2.0906E+04  1.9147E+04  1.0694E+03
0004858   2.1637E+04  2.0648E+04  1.3145E+02
0004859   2.0472E+04  2.1529E+04  1.2484E+02
0004860   2.1671E+04  1.8347E+04  1.5039E+03
0004861   1.9916E+04  1.9304E+04  3.5014E+03
0004862   2.0681E+04  1.6317E+04 -1.8451E+03
0004863   2.0525E+04  1.9198E+04 -1.9792E+03
0004864   1.9471E+04  2.0788E+04 -1.2947E+03
0004865   2.2296E+04  2.0434E+04  8.7313E+02
0004866   1.8582E+04  1.8013E+04  2.4799E+03
0004867   2.2131E+04  1.9771E+04 -8.6051E+02
0004868   1.8962E+04  2.2437E+04 -1.3553E+03
0004869   1.3525E+04  1.9816E+04  1.2261E+03
0004870   1.8624E+04  2.1098E+04  2.7818E+03
0004871   2.1227E+04  2.0253E+04 -1.4106E+03
0004872   2.1792E+04  2.0210E+04  9.8879E+02
0004873   2.0833E+04  1.9991E+04 -1.1212E+03
0004874   1.9573E+04  1.4784E+04 -4.0212E+03
0004875   1.9795E+04  2.0850E+04  4.8410E+03
0004876   2.0632E+04  1.6644E+04  1.6233E+03
0004877   1.9039E+04  1.8688E+04 -4.9789E+03
0004878   2.0760E+04  1.4866E+04 -2.1671E+03
0004879   2.0799E+04  1.8918E+04  2.5627E+01
0004880   1.9791E+04  1.5889E+04  2.3086E+03
0004881   2.1701E+04  1.8279E+04  2.1929E+03
0004882   2.1837E+04  1.8203E+04 -6.1786E+01
0004883   1.9751E+04  2.0947E+04 -7.3180E+02
0004884   2.1621E+04  2.0900E+04  1.6485E+03
0004885   2.1163E+04  1.8595E+04 -1.1305E+03
0004886   2.0057E+04  1.9658E+04 -1.7428E+03
0004887   1.8116E+04  1.9883E+04 -3.2817E+02
0004888   1.9660E+04  1.8926E+04 -5.7572E+02
0004889   2.1357E+04  1.8224E+04  1.5365E+03
0004890   1.8637E+04  1.9002E+04 -2.9311E+03
0004891   1.9055E+04  1.8211E+04  3.5663E+03
0004892   1.9921E+04  2.0329E+04  1.8323E+03
0004893   2.1905E+04  2.0388E+04  1.1808E+03
0004894   1.8282E+04  2.2464E+04 -3.5802E+03
0004895   1.9174E+04  2.2175E+04  2.1236E+02
0004896   2.0323E+04  1.9870E+04  3.8696E+03
0004897   1.8115E+04  2.1722E+04  1.4554E+03
0004898   1.6073E+04  1.7275E+04  3.2802E+02
0004899   2.0650E+04  1.9687E+04 -1.7952E+03
0004900   2.0235E+04  1.8565E+04  9.5947E+02
0004901   2.1133E+04  1.9118E+04 -2.0510E+03
0004902   1.9698E+04  2.0351E+04  2.0662E+03
0004903   1.7923E+04  2.1759E+04 -8.4143E+02
0004904   2.1339E+04  1.6478E+04 -7.5089E+03
0004905   2.2085E+04  1.2689E+04  2.1234E+03
0004906   1.9254E+04  2.1333E+04 -3.3558E+02
0004907   2.1430E+04  1.8958E+04 -2.3285E+03
0004908   2.1489E+04  1.6881E+04 -2.2992E+03
0004909   2.0606E+04  2.0259E+04 -1.9151E+03
0004910   2.0105E+04  1.9081E+04 -3.0790E+03
0004911   2.0559E+04  2.0940E+04 -1.1111E+03
0004912   2.0567E+04  1.7849E+04 -3.5590E+03
0004913   1.7575E+04  1.9180E+04  6.1532E+03
0004914   1.6557E+04  2.2711E+04  1.5274E+03
0004915   2.2377E+04  1.9842E+04  1.8093E+03
0004916   1.8468E+04  2.1904E+04 -1.7926E+03
0004917   2.3049E+04  1.8709E+04  8.7839E+02
0004918   2.3338E+04  1.7681E+04 -6.7731E+01
0004919   2.0246E+04  1.9900E+04 -1.3971E+03
0004920   2.0839E+04  2.0378E+04 -6.8381E+01
0004921   2.2088E+04  2.0049E+04 -1.6800E+03
0004922   1.8323E+04  2.2172E+04  1.1091E+03
0004923   2.0692E+04  1.7312E+04  1.5530E+02
0004924   1.9547E+04  2.1347E+04  6.4864E+02
0004925   2.1792E+04  1.7282E+04 -6.0659E+03
0004926   2.2738E+04  1.8893E+04 -1.1843E+03
0004927   2.2272E+04  1.8841E+04 -2.4444E+03
0004928   2.0322E+04  1.9234E+04  2.8045E+03
0004929   1.9822E+04  1.7073E+04  3.0649E+03
0004930   2.0962E+04  1.8745E+04 -1.0471E+03
0004931   2.0851E+04  2.1588E+04 -7.4443E+02
0004932   2.2263E+04  1.6728E+04  2.7074E+03
0004933   2.0644E+04  2.1892E+04  6.9949E+02
0004934   2.1269E+04  2.1089E+04 -3.1147E+02
0004935   2.2460E+04  1.7521E+04  7.1044E+02
0004936   1.6095E+04  2.2760E+04  4.5567E+03
0004937   2.0936E+04  2.0851E+04 -8.3248E+02
0004938   2.1230E+04  1.9329E+04 -1.2810E+03
0004939   2.2109E+04  2.0230E+04  7.0100E+02
0004940   1.4115E+04  1.2593E+04  3.2327E+03
0004941   2.1418E+04  1.8805E+04 -2.3714E+03
0004942   2.0114E+04  1.9669E+04 -1.1474E+03
0004943   2.1726E+04  2.0818E+04  3.0955E+02
0004944   2.3223E+04  1.9219E+04  2.2276E+03
0004945   1.8791E+04  2.1491E+04 -5.8028E+02
0004946   2.0193E+04  1.6690E+04 -1.1677E+03
0004947   1.7785E+04  1.8648E+04 -1.3197E+03
0004948   2.2116E+04  1.7744E+04  1.0484E+03
0004949   2.1101E+04  1.9387E+04  4.5345E+02
0004950   2.0981E+04  2.1643E+04 -8.4114E+02
0004951   2.0621E+04  1.9628E+04  1.2782E+03
0004952   2.1123E+04  1.8529E+04  1.2664E+03
0004953   1.5998E+04  2.1598E+04  5.6215E+02
0004954   2.1063E+04  1.8631E+04 -2.7425E+02
0004955   1.9802E+04  2.0864E+04  2.6345E+03
0004956   1.7022E+04  1.3562E+04  4.0796E+03
0004957   2.1052E+04  2.1423E+04 -1.2056E+03
0004958   2.0701E+04  1.7092E+04 -2.4085E+01
0004959   2.1660E+04  1.7725E+04  1.7479E+03
0004960   2.3090E+04  1.7778E+04  1.0115E+03
0004961   2.1551E+04  1.7573E+04  4.1802E+03
0004962   1.6781E+04  2.3727E+04  2.0556E+03
0004963   2.0555E+04  1.8899E+04  3.5206E+03
0004964   1.8302E+04  2.1523E+04  5.0348E+02
0004965   1.7430E+04  1.9722E+04 -1.3275E+03
0004966   2.2072E+04  1.5481E+04 -1.3267E+03
0004967   1.8300E+04  1.6957E+04 -6.4754E+03
0004968   1.7320E+04  1.8114E+04  5.0303E+02
0004969   2.0553E+04  2.0524E+04  1.6087E+03
0004970   2.1152E+04  1.6013E+04 -3.7108E+03
0004971   1.7984E+04  2.1744E+04  6.5245E+02
0004972   1.6766E+04  2.2393E+04 -3.7503E+03
0004973   1.7262E+04  2.0375E+04  1.2592E+03
0004974   2.0038E+04  2.0323E+04 -3.8802E+02
0004975   2.1551E+04  2.0717E+04 -3.1656E+03
0004976   1.9644E+04  2.1617E+04  2.8432E+03
0004977   1.9345E+04  2.0677E+04  3.3428E+03
0004978   1.9726E+04  2.2524E+04 -2.8307E+03
0004979   1.7787E+04  2.1785E+04  2.1946E+02
0004980   1.9546E+04  2.0489E+04 -2.5137E+03
0004981   1.7905E+04  2.0665E+04  4.1388E+03
0004982   2.0898E+04  2.1405E+04 -3.0146E+03
0004983   1.9969E+04  1.7548E+04 -1.8825E+03
0004984   2.1158E+04  2.0315E+04  6.6013E+02
0004985   1.5816E+04  2.2693E+04 -3.0809E+03
0004986   2.2710E+04  1.9879E+04 -1.9302E+03
0004987   1.7320E+04  1.9579E+04  2.0242E+03
0004988   2.0151E+04  2.1680E+04 -1.8061E+03
0004989   2.0739E+04  1.8452E+04 -2.6339E+03
0004990   1.9620E+04  2.2259E+04  2.4692E+03
0004991   2.3070E+04  1.3954E+04  2.3541E+03
0004992   2.1555E+04  2.0698E+04 -8.2444E+02
0004993   1.8864E+04  2.1741E+04  7.2807E+02
0004994   1.9658E+04  2.1360E+04  2.7799E+03
0004995   2.0605E+04  2.0719E+04  1.7433E+03
0004996   2.0266E+04  1.9998E+04  1.7860E+02
0004997   1.7385E+04  2.2068E+04 -8.0097E+02
0004998   2.1152E+04  2.0154E+04 -1.3706E+03
0004999   2.2149E+04  1.8954E+04  1.9301E+03
0005000   2.1156E+04  1.9181E+04  2.2707E+03
0005001   2.1795E+04  2.0014E+04  1.1386E+03
