============================== SRIM-2013.00 ==============================
==============================================================================
====== SRIM Outputs\RANGE_3D.txt : File of Final Ion Positions =====

Ion = Si (14)   Ion Mass= 028.0000
Energy  = 6500000.E-03 keV
0004587   2.0038E+04  2.2137E+04  2.9091E+03
0004588   2.3323E+04  1.8553E+04 -2.2400E+03
0004589   1.7136E+04  2.0076E+04  1.4996E+03
0004590   1.8978E+04  2.0840E+04 -1.2805E+03
0004591   2.0487E+04  1.9895E+04 -1.8300E+03
0004592   2.1392E+04  1.7199E+04 -2.3606E+03
0004593   1.9381E+04  2.0831E+04 -4.7063E+03
0004594   1.9982E+04  1.9411E+04 -7.0414E+02
0004595   2.1022E+04  1.8816E+04 -2.8496E+03
0004596   2.0558E+04  1.7797E+04 -9.2123E+02
0004597   2.1476E+04  2.1365E+04  2.5779E+03
0004598   2.2580E+04  2.1325E+04  1.4016E+03
0004599   1.7810E+04  1.6406E+04 -2.4115E+03
0004600   2.0324E+04  2.0462E+04  1.7601E+03
0004601   2.0858E+04  1.9363E+04  2.4083E+03
0004602   1.9101E+04  2.0624E+04  1.4400E+03
0004603   2.1640E+04  1.9650E+04 -4.9725E+03
0004604   2.1103E+04  2.1212E+04  6.4221E+02
0004605   1.8175E+04  1.8781E+04 -3.7010E+03
0004606   2.0354E+04  2.0690E+04 -5.1584E+03
0004607   2.1959E+04  1.9123E+04  1.3187E+03
0004608   1.9635E+04  1.8908E+04 -7.1643E+02
0004609   2.2939E+04  1.6710E+04  1.3806E+03
0004610   1.9688E+04  2.2107E+04 -1.2253E+03
0004611   2.0519E+04  2.1434E+04  1.6365E+03
0004612   1.9849E+04  1.9016E+04 -6.8542E+02
0004613   1.8361E+04  2.1281E+04 -1.0522E+03
0004614   1.9359E+04  1.9633E+04 -1.0115E+03
0004615   2.1996E+04  1.5780E+04  7.9571E+02
0004616   2.2270E+04  1.8017E+04 -3.4750E+02
0004617   2.3547E+04  1.9841E+04  7.5206E+02
0004618   1.5320E+04  1.8492E+04  3.0249E+02
0004619   2.0548E+04  1.9922E+04  1.3321E+03
0004620   1.8741E+04  2.0482E+04 -3.1210E+03
0004621   1.9004E+04  2.2455E+04 -1.9436E+03
0004622   1.7907E+04  1.9758E+04  2.6443E+03
0004623   2.1844E+04  1.9458E+04 -1.2106E+03
0004624   2.0846E+04  2.0638E+04 -4.3022E+03
0004625   2.3846E+04  1.7875E+04  7.3833E+02
0004626   1.9416E+04  2.1457E+04  9.2073E+02
0004627   2.1286E+04  2.0709E+04 -8.3116E+02
0004628   1.8657E+04  2.0158E+04 -1.1168E+03
0004629   1.8231E+04  2.1496E+04 -1.0201E+03
0004630   2.1103E+04  2.0099E+04  2.6151E+03
0004631   1.6073E+04  1.5905E+04 -4.3145E+03
0004632   1.9113E+04  2.1876E+04  5.6698E+02
0004633   1.9037E+04  2.3083E+04 -2.9842E+03
0004634   1.9527E+04  2.1340E+04  9.8141E+02
0004635   2.3212E+04  1.7704E+04  5.5024E+02
0004636   1.9836E+04  1.7681E+04  3.2402E+03
0004637   2.0315E+04  2.0910E+04  3.4037E+03
0004638   2.1492E+04  1.7670E+04 -2.7175E+03
0004639   1.9526E+04  2.0370E+04  4.0637E+03
0004640   2.1905E+04  1.9595E+04  1.7955E+03
0004641   1.9031E+04  2.1542E+04  2.7206E+02
0004642   2.2018E+04  1.8941E+04 -2.9808E+02
0004643   2.0584E+04  2.0625E+04  2.1162E+03
0004644   2.0048E+04  1.7434E+04  1.7787E+03
0004645   1.7677E+04  2.1417E+04 -4.1029E+03
0004646   1.7099E+04  2.0458E+04 -1.2441E+03
0004647   2.0560E+04  2.2113E+04  1.0306E+03
0004648   1.8214E+04  2.2617E+04 -5.5867E+02
0004649   2.0886E+04  2.0288E+04  2.7417E+03
0004650   2.3438E+04  1.3318E+04  2.2992E+02
0004651   1.6451E+04  2.1607E+04 -1.0772E+03
0004652   1.9707E+04  1.5230E+04 -2.4323E+03
0004653   2.1111E+04  1.8813E+04  1.2422E+03
0004654   2.2318E+04  1.9270E+04  5.5385E+03
0004655   2.0272E+04  1.3039E+04  3.2996E+03
0004656   2.1108E+04  1.6928E+04  1.0044E+03
0004657   1.9269E+04  2.1957E+04 -1.4209E+03
0004658   2.0442E+04  2.2467E+04  1.2319E+03
0004659   1.9530E+04  1.9463E+04  1.2685E+03
0004660   1.9126E+04  2.0538E+04 -2.0404E+03
0004661   2.0702E+04  1.9710E+04  1.3502E+03
0004662   1.9199E+04  1.9703E+04  1.2793E+03
0004663   2.2421E+04  1.8558E+04 -1.6513E+03
0004664   2.0289E+04  2.0582E+04  8.5468E+02
0004665   1.4678E+04  2.3322E+04  1.8357E+03
0004666   2.0404E+04  1.8313E+04 -1.6740E+02
0004667   1.7442E+04  2.1396E+04  2.4701E+03
0004668   2.0575E+04  2.0644E+04  3.4312E+03
0004669   2.1147E+04  1.7729E+04  2.7252E+03
0004670   1.9941E+04  1.9915E+04 -1.2750E+03
0004671   1.9352E+04  2.1380E+04  1.0598E+03
0004672   2.2791E+04  1.9465E+04 -1.8519E+03
0004673   2.2881E+04  1.7735E+04 -2.8572E+03
0004674   1.7207E+04  2.3285E+04 -9.2303E+02
0004675   1.7799E+04  2.1706E+04  1.0494E+03
0004676   1.8441E+04  1.7762E+04  1.9085E+03
0004677   1.8756E+04  2.0185E+04 -1.1158E+03
0004678   2.0828E+04  1.9589E+04  2.2520E+03
0004679   1.8250E+04  1.8074E+04 -5.1702E+03
0004680   2.0397E+04  2.0159E+04  2.3856E+02
0004681   1.6515E+04  1.5847E+04 -5.2690E+02
0004682   1.8442E+04  2.0660E+04 -1.8771E+03
0004683   1.9775E+04  2.1127E+04  1.0963E+03
0004684   1.6727E+04  2.2431E+04 -1.1848E+03
0004685   1.6218E+04  2.1348E+04  3.3677E+03
0004686   1.9615E+04  1.8644E+04  9.2527E+02
0004687   2.1309E+04  2.0887E+04  3.8395E+02
0004688   1.9529E+04  2.1162E+04  1.6782E+03
0004689   2.2781E+04  1.7592E+04 -4.3959E+02
0004690   2.0532E+04  1.9669E+04 -5.7214E+02
0004691   1.8847E+04  2.3087E+04 -1.1443E+03
0004692   2.2019E+04  1.8649E+04  3.1824E+03
0004693   2.1578E+04  1.9160E+04  2.8255E+03
0004694   1.8448E+04  1.7827E+04 -2.2800E+03
0004695   2.1005E+04  2.0397E+04  4.1136E+02
0004696   1.4609E+04  1.9292E+04 -1.3632E+03
0004697   2.1188E+04  1.8100E+04  1.2062E+03
0004698   2.2042E+04  1.9248E+04 -5.4735E+02
0004699   2.1117E+04  2.0560E+04  1.1799E+03
0004700   1.9367E+04  1.9442E+04  2.9087E+03
0004701   1.9361E+04  1.8940E+04 -9.9760E+02
0004702   2.1104E+04  1.7625E+04  8.6151E+02
0004703   1.8251E+04  2.1113E+04 -5.7301E+03
0004704   1.8631E+04  2.0764E+04  1.6936E+03
0004705   1.9132E+04  1.7900E+04  2.7851E+03
0004706   1.7755E+04  2.0623E+04 -1.1319E+03
0004707   2.0566E+04  2.0589E+04  1.5702E+03
0004708   1.9439E+04  2.1006E+04  1.5635E+03
0004709   2.0777E+04  2.0341E+04 -9.3992E+02
0004710   2.2901E+04  1.6834E+04  9.4520E+02
0004711   2.1582E+04  1.8071E+04 -2.1459E+03
0004712   1.6646E+04  2.3005E+04 -4.1728E+03
0004713   2.1128E+04  2.0124E+04 -2.8587E+03
0004714   1.4484E+04  2.3071E+04  7.3472E+02
0004715   2.0938E+04  2.0667E+04  3.3151E+03
0004716   1.7956E+04  2.0914E+04  3.5260E+03
0004717   2.1593E+04  1.9868E+04  3.4236E+02
0004718   1.9600E+04  1.7536E+04 -1.6306E+03
0004719   1.8374E+04  2.2242E+04 -3.0234E+03
0004720   2.0077E+04  1.9469E+04 -1.4373E+02
0004721   2.0617E+04  1.8710E+04 -5.3708E+03
0004722   1.9526E+04  1.5392E+04  6.3436E+02
0004723   2.1545E+04  2.0944E+04  6.0718E+01
0004724   1.9588E+04  2.1821E+04 -8.1072E+02
0004725   2.0992E+04  1.9195E+04 -4.9018E+02
0004726   2.0272E+04  2.1136E+04  1.9502E+02
0004727   2.2191E+04  2.0768E+04 -5.9099E+02
0004728   1.8627E+04  2.1192E+04 -5.4102E+02
0004729   2.0446E+04  2.0726E+04 -3.9139E+02
0004730   1.7656E+04  2.1598E+04 -2.1228E+02
0004731   2.0852E+04  1.7284E+04 -4.8723E+02
0004732   2.1144E+04  1.9588E+04  4.7126E+03
0004733   2.1274E+04  2.0584E+04 -8.9977E+02
0004734   1.9019E+04  2.1883E+04  2.0999E+03
0004735   2.0574E+04  2.0897E+04  4.9759E+02
0004736   1.8147E+04  1.8018E+04  2.8544E+03
0004737   1.8450E+04  2.1873E+04 -3.1782E+02
0004738   2.0927E+04  2.0027E+04  3.7520E+02
0004739   2.0451E+04  1.7855E+04 -8.8657E+02
0004740   1.9500E+04  1.9374E+04 -3.5149E+03
0004741   1.8202E+04  2.2512E+04 -1.2845E+03
0004742   2.0605E+04  1.7973E+04  1.8730E+03
0004743   2.1983E+04  2.0668E+04  1.8539E+03
0004744   1.7238E+04  2.3701E+04  3.6488E+03
0004745   1.7676E+04  2.0850E+04  1.3647E+03
0004746   1.7977E+04  2.1976E+04  6.0782E+02
0004747   1.9953E+04  2.1119E+04 -1.1685E+03
0004748   2.0373E+04  2.0603E+04  2.0152E+03
0004749   1.8146E+04  2.2377E+04  1.8999E+03
0004750   2.3101E+04  1.3667E+04 -4.2236E+03
0004751   1.9913E+04  2.0278E+04 -1.4550E+03
0004752   1.8631E+04  2.0640E+04  1.5003E+03
0004753   2.1271E+04  2.0969E+04 -9.0434E+02
0004754   2.1134E+04  1.9085E+04 -5.0143E+02
0004755   2.2367E+04  1.8339E+04 -5.7126E+02
0004756   2.0570E+04  2.1564E+04  8.1779E+02
0004757   1.9714E+04  2.1144E+04  8.6356E+02
0004758   2.0800E+04  2.1123E+04 -6.1906E+02
0004759   1.9252E+04  2.1888E+04 -4.7893E+02
0004760   2.0954E+04  1.8363E+04  2.4730E+03
0004761   2.1038E+04  2.0835E+04  1.2407E+03
0004762   1.6413E+04  2.0755E+04 -1.0209E+03
0004763   1.9367E+04  2.0267E+04 -2.6252E+03
0004764   2.0853E+04  2.2232E+04  3.8418E+03
0004765   1.8635E+04  1.9709E+04  4.0541E+03
0004766   1.5576E+04  2.1589E+04 -3.1894E+02
0004767   2.0536E+04  2.1957E+04 -2.3694E+03
0004768   2.2241E+04  1.7206E+04 -2.3494E+03
0004769   1.8593E+04  2.2016E+04 -3.2371E+03
0004770   2.3270E+04  1.9117E+04 -1.0585E+03
0004771   1.9418E+04  2.0210E+04 -2.1418E+03
0004772   1.5555E+04  2.1959E+04 -2.5500E+03
0004773   2.2289E+04  1.9168E+04 -3.1128E+03
0004774   2.2883E+04  1.8289E+04  4.4547E+02
0004775   1.9316E+04  2.1976E+04 -1.1846E+02
0004776   1.7819E+04  2.1241E+04 -3.9209E+03
0004777   2.2353E+04  1.7851E+04 -1.4031E+03
0004778   1.9586E+04  2.0495E+04  3.4866E+02
0004779   2.1158E+04  2.0659E+04 -7.1709E+02
0004780   2.1309E+04  2.1114E+04 -5.1302E+01
0004781   2.1562E+04  2.1492E+04 -1.6457E+02
0004782   2.1041E+04  1.8596E+04  2.7809E+02
0004783   2.2173E+04  1.9288E+04 -5.0107E+01
0004784   1.9178E+04  2.0218E+04 -3.9087E+03
0004785   2.0939E+04  2.0721E+04  9.6017E+02
0004786   2.1328E+04  1.9188E+04 -1.9095E+03
0004787   1.9924E+04  2.0941E+04 -2.1027E+03
0004788   2.1284E+04  1.9320E+04 -5.5786E+02
0004789   1.8592E+04  1.9514E+04  2.7489E+03
0004790   2.0591E+04  2.1476E+04  6.8570E+02
0004791   1.8125E+04  2.1096E+04 -1.9735E+03
0004792   2.1833E+04  1.9111E+04  1.1440E+03
0004793   2.0420E+04  2.1038E+04 -5.1146E+01
0004794   1.5116E+04  1.8182E+04  2.0692E+03
0004795   1.7281E+04  1.9014E+04 -2.9187E+03
0004796   1.9867E+04  2.0020E+04 -1.8659E+02
0004797   2.2543E+04  1.6908E+04 -3.1359E+03
0004798   2.0378E+04  2.1085E+04 -9.6586E+02
0004799   2.0394E+04  2.0136E+04 -1.7247E+03
0004800   1.6503E+04  2.2719E+04  2.8494E+03
0004801   2.0095E+04  1.7801E+04 -4.0316E+03
0004802   1.7401E+04  2.1190E+04  5.3895E+02
0004803   2.1281E+04  1.7855E+04 -1.4031E+02
0004804   2.0739E+04  1.7993E+04  1.6815E+03
0004805   1.9515E+04  1.5874E+04 -9.2244E+03
0004806   1.7130E+04  1.8990E+04 -1.8566E+03
0004807   2.0766E+04  1.9588E+04 -3.7245E+02
0004808   2.4584E+04  1.3731E+04 -1.3084E+03
0004809   2.0300E+04  2.2640E+04  1.6279E+03
0004810   1.9069E+04  1.8829E+04 -3.8049E+03
0004811   2.1222E+04  2.1771E+04  9.2209E+02
0004812   1.8429E+04  1.7687E+04 -6.1074E+03
0004813   2.1605E+04  1.6936E+04  3.8373E+03
0004814   2.0140E+04  2.1530E+04  2.2442E+01
0004815   2.0021E+04  1.9436E+04  3.4685E+03
0004816   2.0489E+04  1.1932E+04 -1.1756E+03
0004817   1.8116E+04  1.8551E+04  3.2934E+03
0004818   1.9474E+04  2.1212E+04  7.9966E+02
0004819   1.6544E+04  1.9930E+04  2.1250E+03
0004820   1.9483E+04  1.8936E+04 -1.1001E+03
0004821   1.9209E+04  2.2169E+04 -3.6582E+03
0004822   2.1532E+04  2.0833E+04 -9.7380E+02
0004823   1.6590E+04  2.1434E+04  2.6269E+03
0004824   1.9104E+04  2.1626E+04  1.5860E+03
0004825   1.4644E+04  2.1469E+04  1.7419E+03
0004826   2.2461E+04  1.8431E+04 -2.7336E+02
0004827   2.0627E+04  2.0899E+04 -2.1255E+02
0004828   2.0396E+04  1.8768E+04 -8.7088E+02
0004829   2.0198E+04  2.2027E+04  1.3625E+02
0004830   1.8166E+04  2.0836E+04  1.2089E+03
0004831   2.0623E+04  2.0832E+04 -2.1044E+03
0004832   1.6128E+04  2.2589E+04  1.0498E+03
0004833   1.7866E+04  2.0257E+04  7.7980E+03
0004834   2.0319E+04  2.0638E+04  8.1194E+02
0004835   2.0654E+04  1.9257E+04 -1.9059E+03
0004836   2.2117E+04  1.9674E+04 -3.0358E+03
0004837   1.1217E+04  1.1786E+04  8.3282E+01
0004838   2.0387E+04  2.1282E+04  3.2244E+03
0004839   1.9763E+04  2.0039E+04 -7.0972E+02
0004840   2.0763E+04  2.0463E+04 -2.4139E+03
0004841   1.8884E+04  1.9857E+04  2.2459E+03
0004842   2.1761E+04  1.9171E+04 -1.6621E+03
0004843   2.1745E+04  2.0915E+04  2.0410E+03
0004844   1.9313E+04  2.0157E+04 -2.2493E+03
0004845   1.9250E+04  1.9822E+04 -7.0586E+02
0004846   1.9929E+04  2.1221E+04  9.9576E+02
0004847   1.9950E+04  2.0407E+04 -3.6920E+03
0004848   1.9791E+04  2.1392E+04  2.2595E+02
0004849   1.8701E+04  2.3283E+04 -1.4180E+02
0004850   2.0812E+04  1.7924E+04 -1.0758E+03
0004851   1.6963E+04  1.7471E+04  2.5609E+03
0004852   1.7332E+04  2.0745E+04 -6.8289E+02
0004853   2.1485E+04  1.6616E+04 -1.0292E+03
0004854   2.0166E+04  2.2022E+04  2.5298E+03
0004855   2.3254E+04  1.9185E+04  6.5702E+02
0004856   1.9263E+04  2.1109E+04 -2.0511E+01
0004857   1.8794E+04  1.9950E+04  2.5393E+03
0004858   2.0264E+04  1.7842E+04 -5.4798E+02
0004859   1.7151E+04  2.0833E+04  4.5765E+02
0004860   2.1631E+04  1.9436E+04  1.7456E+03
0004861   2.1241E+04  1.8789E+04  3.5954E+03
0004862   1.8028E+04  2.2397E+04  2.6728E+03
0004863   2.1536E+04  1.9419E+04  5.4606E+02
0004864   2.0829E+04  2.3312E+04 -8.0877E+02
0004865   1.5374E+04  2.1598E+04  1.7683E+03
0004866   2.1095E+04  1.7276E+04  2.8301E+03
0004867   2.0176E+04  2.0385E+04 -1.2258E+02
0004868   2.0824E+04  1.8712E+04 -8.2291E+02
0004869   1.9659E+04  2.0359E+04 -3.9012E+02
0004870   1.8109E+04  2.0742E+04 -8.2365E+02
0004871   2.1310E+04  2.0625E+04  1.4369E+03
0004872   2.1183E+04  1.8569E+04  1.9394E+03
0004873   2.0927E+04  2.0256E+04  2.4679E+03
0004874   2.1198E+04  2.0174E+04  4.7031E+02
0004875   2.1520E+04  1.9714E+04  2.0446E+02
0004876   1.9702E+04  1.9449E+04  3.5350E+03
0004877   2.0453E+04  1.8691E+04 -1.2080E+03
0004878   2.3358E+04  1.1958E+04 -6.2347E+03
0004879   2.2143E+04  1.8377E+04 -2.2828E+03
0004880   1.9769E+04  2.1193E+04 -1.8870E+03
0004881   1.7174E+04  2.1889E+04 -2.2960E+03
0004882   2.0578E+04  1.9869E+04 -2.8009E+03
0004883   2.1006E+04  2.1575E+04  1.1314E+03
0004884   2.0195E+04  1.7484E+04 -3.3801E+02
0004885   1.9778E+04  2.0184E+04  5.6162E+02
0004886   2.1222E+04  1.9700E+04 -1.2599E+03
0004887   1.9949E+04  2.2303E+04 -5.0691E+02
0004888   2.2349E+04  1.6115E+04 -2.2828E+03
0004889   1.5235E+04  2.1004E+04 -8.5800E+02
0004890   2.1428E+04  1.8387E+04  2.8813E+03
0004891   2.0790E+04  2.1043E+04 -2.2457E+03
0004892   2.2480E+04  1.7204E+04  5.4513E+03
0004893   1.8473E+04  2.1616E+04  1.0656E+03
0004894   2.2136E+04  2.1351E+04  2.2450E+03
0004895   1.9146E+04  1.9895E+04  2.0071E+03
0004896   1.9197E+04  1.9971E+04 -5.1081E+03
0004897   2.1168E+04  1.9348E+04  1.0982E+03
0004898   1.8107E+04  2.0638E+04  2.1901E+03
0004899   2.2333E+04  1.9759E+04 -2.0520E+02
0004900   2.0942E+04  1.9427E+04 -5.5482E+02
0004901   2.0836E+04  2.0573E+04  2.7109E+02
0004902   1.8054E+04  2.0612E+04  3.9338E+02
0004903   1.8232E+04  2.3540E+04 -3.1977E+03
0004904   2.0453E+04  2.1504E+04  3.1433E+03
0004905   1.9437E+04  1.8665E+04  2.1631E+03
0004906   2.0114E+04  2.1183E+04  2.4204E+03
0004907   2.0578E+04  1.5638E+04  2.6591E+03
0004908   2.2896E+04  1.7731E+04  9.7826E+02
0004909   2.1162E+04  2.1692E+04  1.5091E+03
0004910   1.9927E+04  2.0148E+04  2.0385E+03
0004911   1.4313E+04  2.3120E+04 -1.1674E+03
0004912   2.1714E+04  1.4458E+04 -2.3753E+02
0004913   2.1345E+04  2.1021E+04  1.3833E+03
0004914   1.9010E+04  2.1468E+04  2.7306E+03
0004915   2.0737E+04  2.0970E+04 -3.5517E+03
0004916   1.9982E+04  1.6937E+04  3.9719E+03
0004917   2.1389E+04  2.0176E+04  6.3968E+02
0004918   1.9794E+04  2.2119E+04 -3.0840E+03
0004919   2.1536E+04  1.8106E+04  5.6686E+02
0004920   2.1938E+04  1.0715E+04 -5.9649E+03
0004921   2.1081E+04  2.0948E+04 -9.5228E+02
0004922   1.9914E+04  1.9532E+04  1.2324E+03
0004923   1.7421E+04  2.2858E+04 -3.9756E+03
0004924   2.1639E+04  1.9492E+04  4.4170E+02
0004925   2.1437E+04  1.8164E+04  1.4385E+02
0004926   2.2763E+04  1.6451E+04 -3.3306E+03
0004927   1.9903E+04  1.9938E+04  2.4437E+03
0004928   2.1781E+04  1.8749E+04  6.0555E+02
0004929   2.0226E+04  1.9744E+04 -1.8569E+02
0004930   1.8247E+04  2.3621E+04  9.9762E+02
0004931   1.8211E+04  2.0365E+04 -1.6051E+03
0004932   1.9892E+04  2.1023E+04  2.0806E+03
0004933   2.0974E+04  1.8395E+04  1.3479E+03
0004934   1.6999E+04  1.9114E+04  1.7945E+03
0004935   2.1872E+04  1.6738E+04  6.2603E+01
0004936   2.3090E+04  1.6687E+04  1.0524E+02
0004937   1.9977E+04  2.1341E+04  3.8604E+02
0004938   1.8342E+04  2.2163E+04  4.0038E+03
0004939   1.8494E+04  2.2718E+04 -1.0197E+03
0004940   2.1540E+04  2.0582E+04 -4.6725E+02
0004941   2.0501E+04  2.1826E+04 -7.5956E+02
0004942   2.2489E+04  1.7328E+04 -5.7698E+01
0004943   2.0419E+04  5.7936E+03 -4.2091E+02
0004944   1.9750E+04  1.9372E+04 -1.9081E+03
0004945   1.7676E+04  1.7875E+04 -1.5640E+03
0004946   1.9922E+04  2.2123E+04 -3.2542E+01
0004947   2.2469E+04  2.0085E+04 -7.8791E+02
0004948   1.9904E+04  2.1388E+04  2.8447E+03
0004949   1.9636E+04  2.1641E+04 -2.0269E+03
0004950   2.0925E+04  1.7359E+04  4.7988E+02
0004951   2.0408E+04  1.5610E+04 -3.2319E+03
0004952   2.3050E+04  1.7645E+04 -1.2487E+03
0004953   2.2636E+04  1.7949E+04  1.3434E+03
0004954   2.0190E+04  1.9690E+04 -1.1657E+03
0004955   1.7143E+04  1.8986E+04  2.5136E+03
0004956   2.0591E+04  1.8371E+04  2.8221E+03
0004957   2.0834E+04  1.9240E+04 -3.9771E+03
0004958   1.8587E+04  2.2279E+04 -2.2725E+02
0004959   2.1473E+04  2.0500E+04 -8.1651E+01
0004960   1.9117E+04  1.9793E+04  2.1953E+03
0004961   2.1713E+04  1.8735E+04  6.8723E+02
0004962   2.1440E+04  2.0223E+04  1.2307E+02
0004963   2.0494E+04  2.1628E+04  1.3241E+03
0004964   2.2683E+04  2.0516E+04 -4.8385E+02
0004965   1.8340E+04  2.1170E+04 -4.3061E+03
0004966   1.8001E+04  2.1516E+04  3.2770E+03
0004967   1.8895E+04  2.2288E+04 -1.8591E+03
0004968   1.7594E+04  2.0550E+04  1.6254E+03
0004969   1.6960E+04  2.1944E+04  1.5710E+03
0004970   1.6945E+04  2.0237E+04 -2.2509E+02
0004971   1.7720E+04  2.1213E+04 -3.8275E+03
0004972   1.9814E+04  2.1123E+04 -3.1722E+03
0004973   2.1814E+04  1.9076E+04  2.3503E+03
0004974   2.0049E+04  2.0152E+04 -2.1568E+03
0004975   1.9625E+04  2.0464E+04  3.8912E+03
0004976   1.9909E+04  1.9774E+04 -2.9258E+03
0004977   1.7734E+04  2.3058E+04 -3.8243E+03
0004978   1.8626E+04  1.9385E+04 -7.1354E+02
0004979   2.0425E+04  2.1482E+04  3.0296E+03
0004980   2.0382E+04  1.8827E+04  3.4539E+02
0004981   1.4541E+04  2.1393E+04  2.4377E+03
0004982   2.3007E+04  1.7584E+04  3.8780E+03
0004983   2.1220E+04  1.7991E+04 -1.5209E+03
0004984   2.0955E+04  2.0720E+04 -2.2423E+03
0004985   2.2553E+04  1.8082E+04  1.5100E+03
0004986   2.2517E+04  1.9249E+04  7.0655E+02
0004987   1.8599E+04  2.2361E+04  1.6776E+03
0004988   2.1408E+04  1.9557E+04  2.0291E+03
0004989   2.0733E+04  2.0704E+04 -4.4216E+03
0004990   2.0284E+04  1.9912E+04 -2.9156E+03
0004991   1.9866E+04  2.0786E+04 -1.7080E+03
0004992   1.9541E+04  2.0484E+04 -1.2799E+03
0004993   2.0208E+04  2.1379E+04  1.1729E+03
0004994   2.1416E+04  1.9979E+04 -3.8156E+02
0004995   2.0078E+04  2.2551E+04  8.4587E+02
0004996   2.1125E+04  1.6211E+04  1.9593E+03
0004997   2.0914E+04  1.7657E+04 -2.3197E+03
0004998   2.1941E+04  1.9886E+04 -3.6410E+02
0004999   2.0193E+04  1.9213E+04  3.5263E+03
0005000   2.1403E+04  1.7516E+04 -2.8516E+03
0005001   2.1508E+04  1.1197E+04 -2.2408E+03
0005002   2.0783E+04  1.4980E+04  3.7379E+03
0005003   2.1661E+04  1.7322E+04 -2.8553E+02
0005004   1.9420E+04  1.9265E+04  5.1895E+03
0005005   1.8489E+04  1.8884E+04  5.6080E+03
0005006   2.0071E+04  2.0770E+04 -1.2854E+03
0005007   2.2103E+04  1.9119E+04 -4.4660E+02
0005008   1.7783E+04  1.8222E+04  9.5963E+02
0005009   1.8814E+04  2.0492E+04 -1.7155E+03
0005010   1.8061E+04  1.8407E+04 -3.7312E+03
0005011   2.0886E+04  2.0349E+04 -9.6924E+02
0005012   1.6339E+04  2.2117E+04  2.0938E+03
0005013   2.2017E+04  1.9812E+04  9.8088E+02
0005014   1.8267E+04  2.2282E+04  6.2756E+02
0005015   1.9675E+04  1.9155E+04  2.4718E+02
0005016   1.8036E+04  2.0195E+04  1.2893E+03
0005017   1.9339E+04  2.0083E+04 -3.5321E+03
0005018   1.9735E+04  2.0979E+04 -2.8600E+03
0005019   1.9411E+04  2.1105E+04  1.5819E+03
0005020   2.2979E+04  1.7672E+04  1.8610E+03
0005021   1.9805E+04  1.9014E+04  6.2327E+01
0005022   2.0200E+04  2.0545E+04 -3.4876E+03
0005023   1.9360E+04  2.0913E+04 -3.0613E+02
0005024   2.0100E+04  1.7149E+04  2.4589E+03
0005025   1.9987E+04  2.1496E+04  1.3501E+03
0005026   1.7724E+04  2.3197E+04 -4.2432E+02
0005027   2.3388E+04  1.9007E+04  5.0494E+02
0005028   1.8237E+04  2.3024E+04  7.2043E+02
0005029   1.9597E+04  2.0374E+04 -3.2515E+01
0005030   2.0911E+04  1.9087E+04  7.9257E+02
0005031   1.8137E+04  2.4425E+04 -1.1976E+03
0005032   1.9868E+04  2.0866E+04 -1.1742E+03
0005033   2.1473E+04  2.0244E+04  3.1833E+03
0005034   1.8948E+04  2.0531E+04 -1.2617E+03
0005035   1.5834E+04  1.8869E+04 -1.1700E+02
0005036   1.9248E+04  2.0740E+04  4.1125E+02
0005037   1.8997E+04  2.1352E+04  7.8415E+02
0005038   2.0689E+04  2.0509E+04 -1.4517E+03
0005039   2.0791E+04  2.1942E+04  9.7238E+02
0005040   1.8903E+04  2.0953E+04 -4.4900E+02
0005041   1.9632E+04  2.0648E+04 -3.7059E+02
0005042   2.0657E+04  1.8459E+04 -1.5583E+03
0005043   1.7437E+04  2.1592E+04 -7.1420E+02
0005044   1.9588E+04  2.3121E+04  2.8768E+03
0005045   2.0364E+04  1.9345E+04 -5.0083E+03
0005046   1.9003E+04  2.1312E+04  6.1481E+02
0005047   2.0335E+04  1.9218E+04  2.5817E+03
0005048   1.8922E+04  2.0972E+04 -8.5910E+02
0005049   2.0384E+04  1.7860E+04 -2.9283E+03
0005050   2.1934E+04  1.5939E+04 -1.4517E+03
0005051   2.1445E+04  1.7577E+04 -2.4959E+03
0005052   2.0651E+04  2.0199E+04 -2.5257E+03
0005053   2.0304E+04  2.0642E+04  2.6396E+02
0005054   2.0214E+04  2.0492E+04 -1.8444E+03
0005055   1.8926E+04  2.0119E+04  3.0140E+03
0005056   1.6738E+04  2.1889E+04  4.4641E+03
0005057   1.4846E+04  2.0006E+04 -1.7817E+03
0005058   2.0292E+04  2.1524E+04  4.2730E+03
0005059   2.0696E+04  2.0252E+04 -4.1083E+02
0005060   1.7551E+04  2.3142E+04 -2.4120E+03
0005061   1.9825E+04  1.9407E+04  1.1060E+03
0005062   1.8795E+04  2.3113E+04  8.4326E+02
0005063   1.8257E+04  2.2669E+04  2.5074E+03
0005064   2.1311E+04  1.9549E+04 -1.3978E+02
0005065   2.0622E+04  1.9489E+04 -1.6442E+02
0005066   1.9080E+04  2.0307E+04  2.1538E+02
0005067   2.0692E+04  1.7139E+04  9.8003E+02
0005068   2.2325E+04  1.8210E+04  2.4830E+03
0005069   2.0191E+04  2.0415E+04 -9.6906E+02
0005070   1.6259E+04  2.0135E+04  3.9346E+03
0005071   1.9034E+04  2.2789E+04  1.1140E+03
0005072   2.0649E+04  2.0330E+04 -1.1934E+03
0005073   1.7969E+04  2.1914E+04 -2.7040E+03
