938, 187.4, 17.000, 3.000, 7.000, 7.000, 75.000, 31318, 1, , 
939, 187.6, 13.000, 6.000, 7.000, 2.000, 87.000, 29986, 1, , 
940, 187.8, 11.000, 6.000, 13.000, 4.000, 84.000, 28765, 1, , 
941, 188.0, 13.000, 4.000, 12.000, 4.000, 78.000, 30648, 1, , 
942, 188.2, 11.000, 1.000, 9.000, 7.000, 77.000, 33281, 1, , 
943, 188.4, 6.000, 5.000, 12.000, 5.000, 89.000, 29605, 1, , 
944, 188.6, 12.000, 3.000, 6.000, 6.000, 68.000, 31966, 1, , 
945, 188.8, 12.000, 3.000, 12.000, 5.000, 83.000, 33167, 1, , 
946, 189.0, 13.000, 7.000, 6.000, 7.000, 62.000, 28545, 1, , 
947, 189.2, 8.000, 2.000, 9.000, 7.000, 67.000, 31654, 1, , 
948, 189.4, 10.000, 7.000, 12.000, 6.000, 81.000, 28851, 1, , 
949, 189.6, 8.000, 3.000, 11.000, 5.000, 81.000, 31072, 1, , 
950, 189.8, 8.000, 5.000, 9.000, 4.000, 77.000, 30368, 1, , 
951, 190.0, 11.000, 2.000, 9.000, 2.000, 84.000, 30435, 1, , 
952, 190.2, 8.000, 3.000, 6.000, 5.000, 95.000, 32213, 1, , 
953, 190.4, 10.000, 4.000, 7.000, 4.000, 71.000, 28147, 1, , 
954, 190.6, 11.000, 5.000, 8.000, 3.000, 78.000, 29170, 1, , 
955, 190.8, 10.000, 5.000, 11.000, 5.000, 76.000, 30200, 1, , 
956, 191.0, 7.000, 6.000, 11.000, 5.000, 80.000, 28918, 1, , 
957, 191.2, 10.000, 3.000, 8.000, 5.000, 88.000, 33313, 1, , 
958, 191.4, 9.000, 6.000, 17.000, 8.000, 85.000, 30588, 1, , 
959, 191.6, 11.000, 3.000, 13.000, 1.000, 81.000, 28564, 1, , 
960, 191.8, 5.000, 8.000, 15.000, 7.000, 90.000, 28867, 1, , 
961, 192.0, 6.000, 6.000, 8.000, 10.000, 78.000, 34456, 1, , 
962, 192.2, 8.000, 8.000, 7.000, 0.000, 68.000, 31428, 1, , 
963, 192.4, 9.000, 13.000, 9.000, 6.000, 76.000, 26415, 1, , 
964, 192.6, 10.000, 5.000, 10.000, 3.000, 74.000, 31276, 1, , 
965, 192.8, 8.000, 5.000, 7.000, 3.000, 79.000, 29122, 1, , 
966, 193.0, 16.000, 7.000, 11.000, 7.000, 85.000, 28586, 1, , 
967, 193.2, 10.000, 5.000, 10.000, 0.000, 80.000, 28789, 1, , 
968, 193.4, 10.000, 4.000, 10.000, 7.000, 83.000, 29329, 1, , 
969, 193.6, 13.000, 3.000, 10.000, 6.000, 67.000, 27989, 1, , 
970, 193.8, 8.000, 1.000, 10.000, 2.000, 90.000, 31423, 1, , 
971, 194.0, 10.000, 5.000, 8.000, 5.000, 78.000, 30543, 1, , 
972, 194.2, 10.000, 6.000, 9.000, 2.000, 89.000, 30000, 1, , 
973, 194.4, 8.000, 4.000, 5.000, 3.000, 86.000, 29551, 1, , 
974, 194.6, 13.000, 3.000, 10.000, 3.000, 62.000, 32157, 1, , 
975, 194.8, 11.000, 4.000, 11.000, 5.000, 100.000, 30789, 1, , 
976, 195.0, 16.000, 7.000, 5.000, 4.000, 77.000, 30208, 1, , 
977, 195.2, 8.000, 7.000, 16.000, 3.000, 83.000, 29919, 1, , 
978, 195.4, 8.000, 4.000, 13.000, 7.000, 82.000, 31037, 1, , 
979, 195.6, 5.000, 4.000, 18.000, 4.000, 91.000, 30180, 1, , 
980, 195.8, 10.000, 7.000, 7.000, 4.000, 81.000, 28677, 1, , 
981, 196.0, 7.000, 6.000, 8.000, 9.000, 76.000, 28034, 1, , 
982, 196.2, 12.000, 6.000, 8.000, 6.000, 77.000, 29914, 1, , 
983, 196.4, 11.000, 2.000, 10.000, 2.000, 88.000, 29931, 1, , 
984, 196.6, 10.000, 8.000, 13.000, 5.000, 85.000, 30839, 1, , 
985, 196.8, 12.000, 4.000, 13.000, 2.000, 89.000, 34899, 1, , 
986, 197.0, 15.000, 2.000, 10.000, 1.000, 89.000, 29668, 1, , 
987, 197.2, 9.000, 3.000, 12.000, 3.000, 73.000, 26630, 1, , 
988, 197.4, 22.000, 3.000, 7.000, 2.000, 84.000, 28857, 1, , 
989, 197.6, 18.000, 3.000, 9.000, 3.000, 106.000, 28144, 1, , 
990, 197.8, 11.000, 4.000, 7.000, 2.000, 83.000, 30051, 1, , 
991, 198.0, 7.000, 6.000, 6.000, 4.000, 77.000, 30504, 1, , 
992, 198.2, 8.000, 5.000, 15.000, 3.000, 88.000, 27753, 1, , 
993, 198.4, 8.000, 5.000, 4.000, 4.000, 78.000, 29012, 1, , 
994, 198.6, 12.000, 1.000, 15.000, 6.000, 68.000, 28639, 1, , 
995, 198.8, 11.000, 2.000, 12.000, 3.000, 83.000, 33060, 1, , 
996, 199.0, 6.000, 1.000, 10.000, 5.000, 73.000, 30898, 1, , 
997, 199.2, 12.000, 7.000, 10.000, 4.000, 72.000, 31876, 1, , 
998, 199.4, 11.000, 2.000, 13.000, 5.000, 82.000, 30052, 1, , 
999, 199.6, 9.000, 7.000, 3.000, 2.000, 83.000, 32743, 1, , 
1000, 199.8, 16.000, 6.000, 9.000, 3.000, 101.000, 32413, 1, , 
1001, 200.0, 9.000, 5.000, 9.000, 7.000, 84.000, 29384, 1, , 
1002, 200.2, 16.000, 2.000, 5.000, 1.000, 82.000, 31007, 1, , 
1003, 200.4, 8.000, 1.000, 18.000, 4.000, 86.000, 27947, 1, , 
1004, 200.6, 11.000, 3.000, 6.000, 6.000, 67.000, 30481, 1, , 
1005, 200.8, 15.000, 6.000, 10.000, 2.000, 72.000, 31144, 1, , 
1006, 201.0, 7.000, 6.000, 18.000, 6.000, 74.000, 28666, 1, , 
1007, 201.2, 11.000, 6.000, 6.000, 2.000, 93.000, 31783, 1, , 
1008, 201.4, 17.000, 6.000, 14.000, 3.000, 70.000, 31124, 1, , 
1009, 201.6, 7.000, 6.000, 12.000, 2.000, 84.000, 28948, 1, , 
1010, 201.8, 11.000, 3.000, 14.000, 5.000, 76.000, 30490, 1, , 
1011, 202.0, 9.000, 6.000, 17.000, 5.000, 73.000, 33703, 1, , 
1012, 202.2, 16.000, 2.000, 15.000, 3.000, 87.000, 28828, 1, , 
1013, 202.4, 7.000, 5.000, 9.000, 4.000, 81.000, 30030, 1, , 
1014, 202.6, 16.000, 2.000, 9.000, 2.000, 72.000, 29954, 1, , 
1015, 202.8, 11.000, 2.000, 7.000, 5.000, 76.000, 28742, 1, , 
1016, 203.0, 18.000, 4.000, 7.000, 3.000, 75.000, 29789, 1, , 
1017, 203.2, 13.000, 4.000, 11.000, 6.000, 72.000, 31730, 1, , 
1018, 203.4, 10.000, 6.000, 9.000, 4.000, 94.000, 28246, 1, , 
1019, 203.6, 8.000, 4.000, 6.000, 5.000, 79.000, 33213, 1, , 
1020, 203.8, 14.000, 3.000, 9.000, 3.000, 83.000, 30233, 1, , 
1021, 204.0, 8.000, 1.000, 8.000, 3.000, 59.000, 32061, 1, , 
1022, 204.2, 11.000, 5.000, 14.000, 1.000, 73.000, 30702, 1, , 
1023, 204.4, 14.000, 3.000, 12.000, 3.000, 81.000, 31283, 1, , 
1024, 204.6, 15.000, 4.000, 11.000, 4.000, 85.000, 32307, 1, , 
1025, 204.8, 14.000, 4.000, 11.000, 6.000, 86.000, 30437, 1, , 
1026, 205.0, 7.000, 5.000, 9.000, 4.000, 90.000, 31597, 1, , 
1027, 205.2, 13.000, 6.000, 9.000, 4.000, 87.000, 28208, 1, , 
1028, 205.4, 7.000, 4.000, 17.000, 0.000, 81.000, 28274, 1, , 
1029, 205.6, 8.000, 3.000, 13.000, 3.000, 91.000, 31804, 1, , 
1030, 205.8, 10.000, 1.000, 13.000, 8.000, 69.000, 28971, 1, , 
1031, 206.0, 12.000, 1.000, 4.000, 3.000, 79.000, 33479, 1, , 
1032, 206.2, 19.000, 6.000, 14.000, 3.000, 78.000, 32780, 1, , 
1033, 206.4, 15.000, 8.000, 14.000, 4.000, 78.000, 32420, 1, , 
1034, 206.6, 8.000, 7.000, 5.000, 4.000, 79.000, 26924, 1, , 
1035, 206.8, 6.000, 7.000, 13.000, 4.000, 72.000, 27441, 1, , 
1036, 207.0, 8.000, 4.000, 12.000, 2.000, 82.000, 30855, 1, , 
1037, 207.2, 10.000, 4.000, 6.000, 4.000, 73.000, 27861, 1, , 
1038, 207.4, 9.000, 8.000, 12.000, 5.000, 88.000, 33197, 1, , 
1039, 207.6, 8.000, 2.000, 19.000, 3.000, 58.000, 32014, 1, , 
1040, 207.8, 5.000, 4.000, 11.000, 5.000, 80.000, 30123, 1, , 
1041, 208.0, 8.000, 6.000, 14.000, 3.000, 70.000, 29742, 1, , 
1042, 208.2, 17.000, 2.000, 9.000, 5.000, 88.000, 29798, 1, , 
1043, 208.4, 10.000, 2.000, 4.000, 5.000, 84.000, 30350, 1, , 
1044, 208.6, 13.000, 4.000, 7.000, 2.000, 97.000, 32160, 1, , 
1045, 208.8, 9.000, 5.000, 13.000, 6.000, 93.000, 29900, 1, , 
1046, 209.0, 8.000, 8.000, 9.000, 3.000, 85.000, 28959, 1, , 
1047, 209.2, 14.000, 5.000, 12.000, 4.000, 79.000, 31094, 1, , 
1048, 209.4, 11.000, 7.000, 6.000, 5.000, 88.000, 30685, 1, , 
1049, 209.6, 10.000, 4.000, 9.000, 4.000, 72.000, 28668, 1, , 
1050, 209.8, 6.000, 3.000, 11.000, 4.000, 68.000, 32073, 1, , 
1051, 210.0, 14.000, 6.000, 13.000, 4.000, 69.000, 32023, 1, , 
1052, 210.2, 15.000, 6.000, 6.000, 2.000, 77.000, 30336, 1, , 
1053, 210.4, 15.000, 3.000, 7.000, 2.000, 74.000, 30610, 1, , 
1054, 210.6, 16.000, 2.000, 12.000, 7.000, 83.000, 30187, 1, , 
1055, 210.8, 5.000, 2.000, 13.000, 1.000, 77.000, 32785, 1, , 
1056, 211.0, 11.000, 3.000, 8.000, 4.000, 92.000, 29445, 1, , 
1057, 211.2, 7.000, 5.000, 13.000, 4.000, 93.000, 28674, 1, , 
1058, 211.4, 16.000, 3.000, 9.000, 3.000, 78.000, 30612, 1, , 
1059, 211.6, 7.000, 1.000, 21.000, 3.000, 80.000, 26982, 1, , 
1060, 211.8, 9.000, 3.000, 9.000, 4.000, 78.000, 29426, 1, , 
1061, 212.0, 12.000, 3.000, 8.000, 3.000, 92.000, 33088, 1, , 
1062, 212.2, 11.000, 2.000, 9.000, 3.000, 78.000, 27327, 1, , 
1063, 212.4, 7.000, 4.000, 9.000, 2.000, 82.000, 30771, 1, , 
1064, 212.6, 10.000, 4.000, 13.000, 9.000, 94.000, 31779, 1, , 
1065, 212.8, 12.000, 4.000, 11.000, 5.000, 89.000, 33857, 1, , 
1066, 213.0, 9.000, 2.000, 22.000, 7.000, 89.000, 30583, 1, , 
1067, 213.2, 12.000, 5.000, 7.000, 4.000, 76.000, 28194, 1, , 
1068, 213.4, 11.000, 6.000, 10.000, 3.000, 88.000, 31202, 1, , 
1069, 213.6, 10.000, 2.000, 9.000, 3.000, 79.000, 30413, 1, , 
1070, 213.8, 9.000, 5.000, 13.000, 4.000, 82.000, 30709, 1, , 
1071, 214.0, 15.000, 3.000, 8.000, 1.000, 75.000, 31983, 1, , 
1072, 214.2, 10.000, 3.000, 4.000, 1.000, 60.000, 27095, 1, , 
1073, 214.4, 6.000, 4.000, 9.000, 1.000, 90.000, 31574, 1, , 
1074, 214.6, 13.000, 3.000, 16.000, 4.000, 96.000, 31360, 1, , 
1075, 214.8, 14.000, 5.000, 10.000, 3.000, 97.000, 29248, 1, , 
1076, 215.0, 11.000, 2.000, 8.000, 6.000, 90.000, 30369, 1, , 
1077, 215.2, 9.000, 3.000, 12.000, 6.000, 88.000, 32472, 1, , 
1078, 215.4, 7.000, 3.000, 8.000, 7.000, 76.000, 33403, 1, , 
1079, 215.6, 14.000, 1.000, 16.000, 5.000, 93.000, 27398, 1, , 
1080, 215.8, 9.000, 9.000, 10.000, 5.000, 82.000, 31036, 1, , 
1081, 216.0, 11.000, 4.000, 8.000, 4.000, 89.000, 30172, 1, , 
1082, 216.2, 10.000, 1.000, 13.000, 1.000, 83.000, 30651, 1, , 
1083, 216.4, 9.000, 5.000, 8.000, 4.000, 89.000, 33323, 1, , 
1084, 216.6, 12.000, 2.000, 17.000, 2.000, 86.000, 31704, 1, , 
1085, 216.8, 8.000, 4.000, 10.000, 7.000, 72.000, 30632, 1, , 
1086, 217.0, 9.000, 2.000, 8.000, 6.000, 72.000, 31740, 1, , 
1087, 217.2, 5.000, 7.000, 14.000, 5.000, 89.000, 28567, 1, , 
1088, 217.4, 12.000, 2.000, 12.000, 3.000, 87.000, 29752, 1, , 
1089, 217.6, 12.000, 4.000, 11.000, 0.000, 73.000, 32301, 1, , 
1090, 217.8, 10.000, 7.000, 8.000, 1.000, 80.000, 28860, 1, , 
1091, 218.0, 15.000, 6.000, 17.000, 6.000, 85.000, 28819, 1, , 
1092, 218.2, 4.000, 2.000, 11.000, 3.000, 87.000, 31090, 1, , 
1093, 218.4, 9.000, 4.000, 14.000, 3.000, 99.000, 33445, 1, , 
1094, 218.6, 11.000, 5.000, 11.000, 4.000, 95.000, 31189, 1, , 
1095, 218.8, 11.000, 5.000, 7.000, 3.000, 84.000, 27861, 1, , 
1096, 219.0, 9.000, 3.000, 7.000, 3.000, 67.000, 29384, 1, , 
1097, 219.2, 15.000, 1.000, 8.000, 6.000, 80.000, 28485, 1, , 
1098, 219.4, 18.000, 5.000, 6.000, 1.000, 76.000, 30283, 1, , 
1099, 219.6, 5.000, 5.000, 7.000, 7.000, 92.000, 35437, 1, , 
1100, 219.8, 13.000, 5.000, 13.000, 4.000, 86.000, 32436, 1, , 
1101, 220.0, 7.000, 4.000, 15.000, 5.000, 70.000, 28899, 1, , 
1102, 220.2, 7.000, 2.000, 15.000, 4.000, 68.000, 27573, 1, , 
1103, 220.4, 12.000, 2.000, 7.000, 3.000, 82.000, 25525, 1, , 
1104, 220.6, 15.000, 3.000, 8.000, 5.000, 75.000, 30098, 1, , 
1105, 220.8, 7.000, 3.000, 8.000, 4.000, 78.000, 29127, 1, , 
1106, 221.0, 12.000, 4.000, 12.000, 2.000, 70.000, 29832, 1, , 
1107, 221.2, 9.000, 2.000, 13.000, 5.000, 95.000, 31412, 1, , 
1108, 221.4, 4.000, 3.000, 11.000, 5.000, 82.000, 30673, 1, , 
1109, 221.6, 8.000, 5.000, 7.000, 5.000, 83.000, 28421, 1, , 
1110, 221.8, 11.000, 4.000, 11.000, 6.000, 69.000, 29788, 1, , 
1111, 222.0, 9.000, 4.000, 12.000, 5.000, 85.000, 27468, 1, , 
1112, 222.2, 10.000, 3.000, 14.000, 3.000, 85.000, 26395, 1, , 
1113, 222.4, 8.000, 5.000, 7.000, 2.000, 68.000, 29416, 1, , 
1114, 222.6, 13.000, 7.000, 15.000, 7.000, 77.000, 28333, 1, , 
1115, 222.8, 15.000, 4.000, 5.000, 4.000, 89.000, 32581, 1, , 
1116, 223.0, 9.000, 3.000, 8.000, 2.000, 88.000, 32270, 1, , 
1117, 223.2, 5.000, 3.000, 10.000, 2.000, 81.000, 29614, 1, , 
1118, 223.4, 11.000, 5.000, 5.000, 5.000, 74.000, 31674, 1, , 
1119, 223.6, 11.000, 6.000, 7.000, 4.000, 78.000, 28511, 1, , 
1120, 223.8, 12.000, 7.000, 15.000, 2.000, 74.000, 32991, 1, , 
1121, 224.0, 15.000, 4.000, 14.000, 9.000, 80.000, 31446, 1, , 
1122, 224.2, 11.000, 7.000, 15.000, 3.000, 84.000, 32610, 1, , 
1123, 224.4, 19.000, 5.000, 8.000, 3.000, 96.000, 28481, 1, , 
1124, 224.6, 17.000, 5.000, 10.000, 3.000, 88.000, 30334, 1, , 
1125, 224.8, 12.000, 4.000, 13.000, 5.000, 76.000, 31400, 1, , 
1126, 225.0, 9.000, 1.000, 16.000, 1.000, 74.000, 29946, 1, , 
1127, 225.2, 16.000, 5.000, 5.000, 2.000, 84.000, 31473, 1, , 
1128, 225.4, 13.000, 6.000, 13.000, 1.000, 83.000, 32021, 1, , 
1129, 225.6, 6.000, 4.000, 13.000, 2.000, 75.000, 30982, 1, , 
1130, 225.8, 5.000, 2.000, 13.000, 3.000, 92.000, 30335, 1, , 
1131, 226.0, 14.000, 2.000, 17.000, 4.000, 80.000, 30506, 1, , 
1132, 226.2, 11.000, 2.000, 11.000, 2.000, 87.000, 32635, 1, , 
1133, 226.4, 6.000, 7.000, 8.000, 2.000, 81.000, 31844, 1, , 
1134, 226.6, 12.000, 4.000, 10.000, 4.000, 78.000, 31999, 1, , 
1135, 226.8, 17.000, 6.000, 10.000, 9.000, 61.000, 30449, 1, , 
1136, 227.0, 8.000, 6.000, 10.000, 3.000, 72.000, 31394, 1, , 
1137, 227.2, 11.000, 3.000, 6.000, 5.000, 88.000, 25445, 1, , 
1138, 227.4, 13.000, 0.000, 15.000, 7.000, 87.000, 28868, 1, , 
1139, 227.6, 12.000, 1.000, 5.000, 3.000, 86.000, 32731, 1, , 
1140, 227.8, 5.000, 3.000, 10.000, 2.000, 74.000, 33157, 1, , 
1141, 228.0, 13.000, 5.000, 12.000, 4.000, 74.000, 31778, 1, , 
1142, 228.2, 12.000, 3.000, 8.000, 3.000, 78.000, 30159, 1, , 
1143, 228.4, 6.000, 6.000, 12.000, 2.000, 72.000, 31468, 1, , 
1144, 228.6, 10.000, 0.000, 13.000, 2.000, 85.000, 30264, 1, , 
1145, 228.8, 8.000, 2.000, 7.000, 6.000, 83.000, 31757, 1, , 
1146, 229.0, 9.000, 6.000, 8.000, 5.000, 76.000, 31109, 1, , 
1147, 229.2, 10.000, 5.000, 12.000, 5.000, 88.000, 29962, 1, , 
1148, 229.4, 15.000, 5.000, 8.000, 1.000, 86.000, 30039, 1, , 
1149, 229.6, 6.000, 6.000, 10.000, 3.000, 110.000, 32060, 1, , 
1150, 229.8, 10.000, 6.000, 7.000, 1.000, 90.000, 30845, 1, , 
1151, 230.0, 12.000, 3.000, 15.000, 5.000, 73.000, 30810, 1, , 
1152, 230.2, 16.000, 8.000, 10.000, 3.000, 69.000, 31169, 1, , 
1153, 230.4, 9.000, 2.000, 16.000, 3.000, 80.000, 31429, 1, , 
1154, 230.6, 4.000, 5.000, 5.000, 6.000, 68.000, 30669, 1, , 
1155, 230.8, 11.000, 4.000, 5.000, 5.000, 87.000, 31728, 1, , 
1156, 231.0, 7.000, 4.000, 14.000, 3.000, 80.000, 31598, 1, , 
1157, 231.2, 9.000, 2.000, 10.000, 5.000, 71.000, 26605, 1, , 
1158, 231.4, 9.000, 3.000, 14.000, 4.000, 81.000, 31997, 1, , 
1159, 231.6, 9.000, 5.000, 9.000, 2.000, 74.000, 30204, 1, , 
1160, 231.8, 9.000, 2.000, 19.000, 4.000, 85.000, 31537, 1, , 
1161, 232.0, 9.000, 3.000, 9.000, 5.000, 84.000, 31028, 1, , 
1162, 232.2, 11.000, 8.000, 21.000, 4.000, 73.000, 29932, 1, , 
1163, 232.4, 12.000, 1.000, 9.000, 4.000, 76.000, 30593, 1, , 
1164, 232.6, 9.000, 6.000, 13.000, 3.000, 87.000, 32002, 1, , 
1165, 232.8, 12.000, 2.000, 14.000, 2.000, 90.000, 29136, 1, , 
1166, 233.0, 17.000, 8.000, 6.000, 2.000, 76.000, 29141, 1, , 
1167, 233.2, 11.000, 2.000, 14.000, 4.000, 85.000, 33046, 1, , 
1168, 233.4, 12.000, 1.000, 9.000, 7.000, 86.000, 31522, 1, , 
1169, 233.6, 18.000, 5.000, 9.000, 3.000, 70.000, 29294, 1, , 
1170, 233.8, 13.000, 3.000, 10.000, 2.000, 99.000, 27629, 1, , 
1171, 234.0, 8.000, 8.000, 12.000, 5.000, 92.000, 32980, 1, , 
1172, 234.2, 17.000, 5.000, 17.000, 4.000, 78.000, 28849, 1, , 
1173, 234.4, 17.000, 4.000, 6.000, 4.000, 58.000, 29625, 1, , 
1174, 234.6, 16.000, 3.000, 16.000, 3.000, 84.000, 28101, 1, , 
1175, 234.8, 11.000, 2.000, 13.000, 4.000, 82.000, 27383, 1, , 
1176, 235.0, 11.000, 5.000, 7.000, 6.000, 82.000, 29946, 1, , 
1177, 235.2, 14.000, 4.000, 10.000, 4.000, 87.000, 32206, 1, , 
1178, 235.4, 8.000, 7.000, 13.000, 12.000, 94.000, 28571, 1, , 
1179, 235.6, 9.000, 6.000, 10.000, 1.000, 67.000, 31111, 1, , 
1180, 235.8, 7.000, 4.000, 14.000, 2.000, 84.000, 32116, 1, , 
1181, 236.0, 11.000, 2.000, 15.000, 3.000, 78.000, 32408, 1, , 
1182, 236.2, 7.000, 6.000, 12.000, 1.000, 65.000, 28168, 1, , 
1183, 236.4, 9.000, 4.000, 10.000, 4.000, 77.000, 30358, 1, , 
1184, 236.6, 4.000, 8.000, 19.000, 3.000, 83.000, 31132, 1, , 
1185, 236.8, 13.000, 6.000, 12.000, 4.000, 93.000, 29741, 1, , 
1186, 237.0, 11.000, 3.000, 12.000, 4.000, 90.000, 31690, 1, , 
1187, 237.2, 11.000, 4.000, 10.000, 5.000, 73.000, 32126, 1, , 
1188, 237.4, 7.000, 3.000, 12.000, 6.000, 79.000, 29429, 1, , 
1189, 237.6, 15.000, 6.000, 10.000, 5.000, 98.000, 28802, 1, , 
1190, 237.8, 17.000, 1.000, 10.000, 5.000, 74.000, 30879, 1, , 
1191, 238.0, 11.000, 3.000, 15.000, 2.000, 76.000, 32117, 1, , 
1192, 238.2, 16.000, 4.000, 11.000, 5.000, 73.000, 31977, 1, , 
1193, 238.4, 10.000, 9.000, 14.000, 6.000, 73.000, 31149, 1, , 
1194, 238.6, 13.000, 3.000, 7.000, 5.000, 69.000, 28695, 1, , 
1195, 238.8, 11.000, 4.000, 12.000, 6.000, 73.000, 28631, 1, , 
1196, 239.0, 11.000, 1.000, 6.000, 6.000, 75.000, 33627, 1, , 
1197, 239.2, 8.000, 3.000, 12.000, 3.000, 87.000, 30191, 1, , 
1198, 239.4, 8.000, 4.000, 16.000, 3.000, 88.000, 34017, 1, , 
1199, 239.6, 8.000, 2.000, 10.000, 0.000, 75.000, 28947, 1, , 
1200, 239.8, 13.000, 5.000, 6.000, 2.000, 79.000, 27869, 1, , 
1201, 240.0, 8.000, 1.000, 10.000, 1.000, 78.000, 29064, 1, , 
1202, 240.2, 12.000, 4.000, 12.000, 4.000, 91.000, 28241, 1, , 
1203, 240.4, 8.000, 2.000, 8.000, 3.000, 64.000, 28191, 1, , 
1204, 240.6, 11.000, 5.000, 10.000, 3.000, 64.000, 32566, 1, , 
1205, 240.8, 10.000, 6.000, 9.000, 1.000, 80.000, 31382, 1, , 
1206, 241.0, 9.000, 4.000, 13.000, 6.000, 82.000, 32588, 1, , 
1207, 241.2, 15.000, 3.000, 9.000, 5.000, 93.000, 28648, 1, , 
1208, 241.4, 13.000, 7.000, 14.000, 4.000, 74.000, 34457, 1, , 
1209, 241.6, 10.000, 9.000, 8.000, 4.000, 75.000, 28425, 1, , 
1210, 241.8, 6.000, 5.000, 11.000, 5.000, 68.000, 28982, 1, , 
1211, 242.0, 10.000, 5.000, 7.000, 3.000, 71.000, 26935, 1, , 
1212, 242.2, 12.000, 3.000, 14.000, 5.000, 84.000, 30095, 1, , 
1213, 242.4, 6.000, 2.000, 15.000, 5.000, 75.000, 29895, 1, , 
1214, 242.6, 14.000, 3.000, 12.000, 1.000, 85.000, 29653, 1, , 
1215, 242.8, 17.000, 6.000, 15.000, 2.000, 72.000, 32266, 1, , 
1216, 243.0, 6.000, 3.000, 9.000, 2.000, 85.000, 30334, 1, , 
1217, 243.2, 15.000, 3.000, 11.000, 1.000, 77.000, 30821, 1, , 
1218, 243.4, 12.000, 4.000, 11.000, 2.000, 75.000, 30685, 1, , 
1219, 243.6, 13.000, 2.000, 14.000, 3.000, 85.000, 31726, 1, , 
1220, 243.8, 15.000, 2.000, 7.000, 10.000, 73.000, 29500, 1, , 
1221, 244.0, 12.000, 5.000, 12.000, 3.000, 91.000, 28415, 1, , 
1222, 244.2, 13.000, 6.000, 13.000, 4.000, 75.000, 31705, 1, , 
1223, 244.4, 12.000, 3.000, 15.000, 5.000, 92.000, 29539, 1, , 
1224, 244.6, 15.000, 4.000, 9.000, 7.000, 91.000, 33100, 1, , 
1225, 244.8, 7.000, 6.000, 17.000, 2.000, 92.000, 28078, 1, , 
1226, 245.0, 10.000, 3.000, 9.000, 4.000, 81.000, 34536, 1, , 
1227, 245.2, 12.000, 2.000, 9.000, 4.000, 95.000, 29317, 1, , 
1228, 245.4, 7.000, 4.000, 11.000, 3.000, 70.000, 31398, 1, , 
1229, 245.6, 23.000, 4.000, 16.000, 3.000, 90.000, 30938, 1, , 
1230, 245.8, 5.000, 4.000, 8.000, 3.000, 80.000, 31310, 1, , 
1231, 246.0, 8.000, 4.000, 11.000, 2.000, 93.000, 30106, 1, , 
1232, 246.2, 12.000, 4.000, 13.000, 2.000, 88.000, 28886, 1, , 
1233, 246.4, 18.000, 2.000, 8.000, 2.000, 74.000, 28009, 1, , 
1234, 246.6, 12.000, 3.000, 9.000, 2.000, 69.000, 30769, 1, , 
1235, 246.8, 6.000, 5.000, 9.000, 0.000, 67.000, 29958, 1, , 
1236, 247.0, 13.000, 5.000, 6.000, 4.000, 87.000, 32206, 1, , 
1237, 247.2, 14.000, 5.000, 12.000, 4.000, 81.000, 29946, 1, , 
1238, 247.4, 7.000, 4.000, 9.000, 0.000, 93.000, 30937, 1, , 
1239, 247.6, 7.000, 2.000, 11.000, 4.000, 86.000, 31558, 1, , 
1240, 247.8, 12.000, 2.000, 20.000, 2.000, 73.000, 30529, 1, , 
1241, 248.0, 5.000, 5.000, 9.000, 2.000, 79.000, 30604, 1, , 
1242, 248.2, 13.000, 7.000, 8.000, 4.000, 93.000, 31330, 1, , 
1243, 248.4, 12.000, 3.000, 6.000, 6.000, 83.000, 29598, 1, , 
1244, 248.6, 12.000, 4.000, 18.000, 2.000, 76.000, 27186, 1, , 
1245, 248.8, 11.000, 4.000, 10.000, 4.000, 92.000, 31031, 1, , 
1246, 249.0, 8.000, 5.000, 8.000, 1.000, 77.000, 31174, 1, , 
1247, 249.2, 6.000, 2.000, 6.000, 2.000, 84.000, 30876, 1, , 
1248, 249.4, 8.000, 4.000, 11.000, 1.000, 78.000, 28506, 1, , 
1249, 249.6, 13.000, 9.000, 12.000, 5.000, 81.000, 31789, 1, , 
1250, 249.8, 18.000, 3.000, 10.000, 5.000, 63.000, 30403, 1, , 
1251, 250.0, 9.000, 4.000, 13.000, 6.000, 84.000, 27955, 1, , 
1252, 250.2, 15.000, 3.000, 13.000, 2.000, 71.000, 34945, 1, , 
1253, 250.4, 10.000, 3.000, 14.000, 1.000, 94.000, 30118, 1, , 
1254, 250.6, 2.000, 3.000, 12.000, 4.000, 73.000, 32375, 1, , 
1255, 250.8, 10.000, 4.000, 12.000, 5.000, 80.000, 30425, 1, , 
1256, 251.0, 15.000, 2.000, 13.000, 6.000, 87.000, 33181, 1, , 
1257, 251.2, 12.000, 5.000, 8.000, 3.000, 69.000, 33210, 1, , 
1258, 251.4, 9.000, 4.000, 9.000, 7.000, 80.000, 28640, 1, , 
1259, 251.6, 11.000, 9.000, 4.000, 6.000, 80.000, 30020, 1, , 
1260, 251.8, 21.000, 4.000, 4.000, 6.000, 83.000, 28501, 1, , 
1261, 252.0, 10.000, 5.000, 7.000, 2.000, 54.000, 31373, 1, , 
1262, 252.2, 9.000, 7.000, 19.000, 5.000, 93.000, 27865, 1, , 
1263, 252.4, 12.000, 4.000, 17.000, 5.000, 94.000, 31487, 1, , 
1264, 252.6, 13.000, 3.000, 7.000, 3.000, 70.000, 30579, 1, , 
