516, 103.0, 13.000, 15.000, 15.000, 4.000, 3.000, 4.000, 14.000, 60.000, 2.000, 26290, 2, , 
517, 103.2, 9.000, 9.000, 22.000, 5.000, 2.000, 8.000, 13.000, 72.000, 1.000, 26667, 2, , 
518, 103.4, 9.000, 13.000, 10.000, 7.000, 2.000, 5.000, 19.000, 91.000, 1.000, 29782, 2, , 
519, 103.6, 10.000, 10.000, 22.000, 4.000, 5.000, 4.000, 17.000, 62.000, 2.000, 26179, 2, , 
520, 103.8, 12.000, 8.000, 23.000, 1.000, 2.000, 6.000, 15.000, 67.000, 3.000, 29605, 2, , 
521, 104.0, 18.000, 14.000, 16.000, 4.000, 1.000, 5.000, 22.000, 75.000, 1.000, 28742, 2, , 
522, 104.2, 11.000, 13.000, 18.000, 2.000, 3.000, 4.000, 22.000, 67.000, 2.000, 28825, 2, , 
523, 104.4, 12.000, 14.000, 15.000, 3.000, 3.000, 3.000, 15.000, 77.000, 3.000, 31667, 2, , 
524, 104.6, 8.000, 10.000, 18.000, 4.000, 2.000, 7.000, 16.000, 78.000, 4.000, 28752, 2, , 
525, 104.8, 16.000, 8.000, 15.000, 5.000, 3.000, 5.000, 23.000, 68.000, 3.000, 28287, 2, , 
526, 105.0, 15.000, 8.000, 15.000, 4.000, 2.000, 5.000, 16.000, 70.000, 3.000, 26155, 2, , 
527, 105.2, 13.000, 11.000, 16.000, 3.000, 3.000, 3.000, 13.000, 54.000, 3.000, 26576, 2, , 
528, 105.4, 12.000, 16.000, 21.000, 3.000, 1.000, 3.000, 19.000, 67.000, 4.000, 29031, 2, , 
529, 105.6, 12.000, 8.000, 18.000, 3.000, 1.000, 4.000, 24.000, 77.000, 0.000, 28483, 2, , 
530, 105.8, 14.000, 9.000, 16.000, 2.000, 5.000, 3.000, 19.000, 66.000, 0.000, 26396, 2, , 
531, 106.0, 11.000, 9.000, 17.000, 7.000, 0.000, 3.000, 19.000, 67.000, 0.000, 27065, 2, , 
532, 106.2, 18.000, 14.000, 20.000, 4.000, 5.000, 3.000, 12.000, 71.000, 3.000, 26819, 2, , 
533, 106.4, 16.000, 6.000, 19.000, 3.000, 5.000, 7.000, 24.000, 80.000, 1.000, 28933, 2, , 
534, 106.6, 11.000, 9.000, 25.000, 3.000, 5.000, 2.000, 18.000, 82.000, 2.000, 26395, 2, , 
535, 106.8, 18.000, 9.000, 15.000, 3.000, 2.000, 1.000, 14.000, 73.000, 2.000, 30826, 2, , 
536, 107.0, 11.000, 10.000, 15.000, 8.000, 5.000, 2.000, 15.000, 64.000, 1.000, 28691, 2, , 
537, 107.2, 12.000, 13.000, 32.000, 5.000, 2.000, 2.000, 19.000, 75.000, 0.000, 28243, 2, , 
538, 107.4, 12.000, 7.000, 14.000, 3.000, 2.000, 1.000, 12.000, 63.000, 4.000, 30167, 2, , 
539, 107.6, 12.000, 19.000, 15.000, 3.000, 2.000, 3.000, 13.000, 79.000, 3.000, 27699, 2, , 
540, 107.8, 11.000, 10.000, 18.000, 5.000, 6.000, 1.000, 20.000, 72.000, 1.000, 28301, 2, , 
541, 108.0, 8.000, 14.000, 19.000, 3.000, 3.000, 4.000, 19.000, 85.000, 1.000, 27841, 2, , 
542, 108.2, 10.000, 9.000, 20.000, 6.000, 4.000, 1.000, 14.000, 70.000, 1.000, 30513, 2, , 
543, 108.4, 12.000, 8.000, 17.000, 3.000, 3.000, 4.000, 19.000, 65.000, 0.000, 28489, 2, , 
544, 108.6, 12.000, 7.000, 14.000, 7.000, 4.000, 7.000, 16.000, 73.000, 1.000, 25949, 2, , 
545, 108.8, 12.000, 11.000, 18.000, 1.000, 6.000, 2.000, 14.000, 70.000, 0.000, 25889, 2, , 
546, 109.0, 11.000, 6.000, 23.000, 3.000, 5.000, 1.000, 18.000, 60.000, 1.000, 30429, 2, , 
547, 109.2, 19.000, 8.000, 21.000, 1.000, 5.000, 1.000, 16.000, 75.000, 2.000, 29209, 2, , 
548, 109.4, 17.000, 6.000, 19.000, 5.000, 2.000, 4.000, 25.000, 70.000, 1.000, 24264, 2, , 
549, 109.6, 8.000, 11.000, 23.000, 3.000, 3.000, 0.000, 17.000, 72.000, 4.000, 25098, 2, , 
550, 109.8, 15.000, 13.000, 27.000, 1.000, 5.000, 4.000, 14.000, 67.000, 1.000, 29114, 2, , 
551, 110.0, 10.000, 7.000, 21.000, 4.000, 5.000, 6.000, 23.000, 74.000, 5.000, 24476, 2, , 
552, 110.2, 12.000, 13.000, 15.000, 1.000, 3.000, 4.000, 18.000, 84.000, 0.000, 26731, 2, , 
553, 110.4, 10.000, 15.000, 18.000, 4.000, 4.000, 4.000, 15.000, 57.000, 3.000, 27983, 2, , 
554, 110.6, 14.000, 16.000, 10.000, 5.000, 3.000, 2.000, 17.000, 69.000, 1.000, 29158, 2, , 
555, 110.8, 12.000, 13.000, 17.000, 5.000, 2.000, 5.000, 17.000, 78.000, 2.000, 28394, 2, , 
556, 111.0, 13.000, 6.000, 16.000, 3.000, 6.000, 4.000, 19.000, 81.000, 5.000, 27383, 2, , 
557, 111.2, 12.000, 12.000, 11.000, 3.000, 1.000, 3.000, 16.000, 65.000, 1.000, 29143, 2, , 
558, 111.4, 6.000, 14.000, 15.000, 5.000, 4.000, 1.000, 23.000, 56.000, 1.000, 31471, 2, , 
559, 111.6, 14.000, 10.000, 17.000, 2.000, 2.000, 2.000, 19.000, 64.000, 1.000, 27777, 2, , 
560, 111.8, 9.000, 8.000, 21.000, 2.000, 1.000, 4.000, 23.000, 72.000, 0.000, 28641, 2, , 
561, 112.0, 7.000, 12.000, 24.000, 1.000, 5.000, 0.000, 18.000, 86.000, 2.000, 26878, 2, , 
562, 112.2, 15.000, 5.000, 18.000, 3.000, 1.000, 5.000, 22.000, 59.000, 4.000, 26394, 2, , 
563, 112.4, 10.000, 10.000, 31.000, 5.000, 5.000, 5.000, 20.000, 65.000, 3.000, 29160, 2, , 
564, 112.6, 11.000, 6.000, 24.000, 2.000, 4.000, 4.000, 19.000, 67.000, 0.000, 25954, 2, , 
565, 112.8, 11.000, 8.000, 21.000, 6.000, 2.000, 1.000, 15.000, 76.000, 2.000, 26660, 2, , 
566, 113.0, 4.000, 12.000, 19.000, 2.000, 4.000, 4.000, 19.000, 68.000, 4.000, 26413, 2, , 
567, 113.2, 19.000, 15.000, 17.000, 1.000, 4.000, 3.000, 12.000, 68.000, 0.000, 30934, 2, , 
568, 113.4, 9.000, 6.000, 14.000, 5.000, 0.000, 5.000, 14.000, 71.000, 0.000, 28157, 2, , 
569, 113.6, 11.000, 10.000, 14.000, 4.000, 2.000, 6.000, 20.000, 76.000, 0.000, 25803, 2, , 
570, 113.8, 11.000, 4.000, 29.000, 1.000, 4.000, 5.000, 15.000, 80.000, 0.000, 28671, 2, , 
571, 114.0, 7.000, 10.000, 24.000, 3.000, 3.000, 2.000, 16.000, 81.000, 0.000, 26404, 2, , 
572, 114.2, 13.000, 12.000, 17.000, 5.000, 7.000, 4.000, 18.000, 74.000, 1.000, 28614, 2, , 
573, 114.4, 10.000, 13.000, 18.000, 2.000, 5.000, 5.000, 13.000, 82.000, 2.000, 25183, 2, , 
574, 114.6, 12.000, 11.000, 14.000, 4.000, 2.000, 1.000, 21.000, 67.000, 2.000, 29946, 2, , 
575, 114.8, 13.000, 10.000, 25.000, 6.000, 5.000, 4.000, 12.000, 73.000, 0.000, 23958, 2, , 
576, 115.0, 13.000, 6.000, 14.000, 1.000, 2.000, 2.000, 17.000, 67.000, 1.000, 27178, 2, , 
577, 115.2, 5.000, 6.000, 22.000, 1.000, 1.000, 4.000, 24.000, 50.000, 1.000, 28169, 2, , 
578, 115.4, 7.000, 12.000, 13.000, 8.000, 4.000, 2.000, 21.000, 65.000, 4.000, 29640, 2, , 
579, 115.6, 16.000, 7.000, 15.000, 3.000, 7.000, 4.000, 12.000, 53.000, 1.000, 29335, 2, , 
580, 115.8, 11.000, 11.000, 16.000, 0.000, 4.000, 5.000, 15.000, 65.000, 1.000, 28319, 2, , 
581, 116.0, 13.000, 10.000, 23.000, 3.000, 2.000, 1.000, 18.000, 75.000, 2.000, 26329, 2, , 
582, 116.2, 17.000, 10.000, 11.000, 3.000, 3.000, 6.000, 16.000, 57.000, 1.000, 30872, 2, , 
583, 116.4, 20.000, 8.000, 19.000, 5.000, 4.000, 2.000, 9.000, 75.000, 0.000, 26157, 2, , 
584, 116.6, 21.000, 9.000, 18.000, 2.000, 1.000, 6.000, 21.000, 71.000, 0.000, 24933, 2, , 
585, 116.8, 10.000, 10.000, 19.000, 5.000, 5.000, 4.000, 25.000, 89.000, 1.000, 30220, 2, , 
586, 117.0, 12.000, 11.000, 25.000, 0.000, 8.000, 3.000, 14.000, 64.000, 1.000, 30645, 2, , 
587, 117.2, 14.000, 15.000, 24.000, 4.000, 1.000, 0.000, 13.000, 75.000, 0.000, 26344, 2, , 
588, 117.4, 9.000, 8.000, 20.000, 3.000, 4.000, 4.000, 17.000, 66.000, 0.000, 25826, 2, , 
589, 117.6, 6.000, 8.000, 14.000, 3.000, 2.000, 2.000, 18.000, 77.000, 4.000, 24961, 2, , 
590, 117.8, 13.000, 8.000, 17.000, 5.000, 5.000, 4.000, 18.000, 62.000, 2.000, 27861, 2, , 
591, 118.0, 8.000, 9.000, 14.000, 1.000, 3.000, 3.000, 21.000, 58.000, 4.000, 28638, 2, , 
592, 118.2, 10.000, 10.000, 21.000, 2.000, 5.000, 4.000, 21.000, 67.000, 2.000, 30987, 2, , 
593, 118.4, 10.000, 6.000, 25.000, 1.000, 5.000, 3.000, 22.000, 70.000, 2.000, 28536, 2, , 
594, 118.6, 13.000, 6.000, 20.000, 1.000, 4.000, 3.000, 16.000, 72.000, 2.000, 29700, 2, , 
595, 118.8, 11.000, 8.000, 29.000, 3.000, 6.000, 6.000, 17.000, 88.000, 0.000, 24225, 2, , 
596, 119.0, 12.000, 9.000, 16.000, 3.000, 4.000, 2.000, 23.000, 77.000, 1.000, 28380, 2, , 
597, 119.2, 14.000, 12.000, 28.000, 3.000, 4.000, 3.000, 21.000, 71.000, 4.000, 27563, 2, , 
598, 119.4, 12.000, 14.000, 10.000, 4.000, 2.000, 3.000, 19.000, 62.000, 2.000, 26980, 2, , 
599, 119.6, 15.000, 13.000, 18.000, 1.000, 6.000, 2.000, 13.000, 72.000, 1.000, 25179, 2, , 
600, 119.8, 13.000, 6.000, 20.000, 3.000, 4.000, 1.000, 15.000, 67.000, 2.000, 28217, 2, , 
601, 120.0, 9.000, 13.000, 14.000, 9.000, 4.000, 1.000, 15.000, 64.000, 0.000, 22181, 2, , 
602, 120.2, 9.000, 10.000, 14.000, 5.000, 5.000, 4.000, 15.000, 70.000, 4.000, 28627, 2, , 
603, 120.4, 11.000, 9.000, 10.000, 3.000, 1.000, 7.000, 15.000, 64.000, 0.000, 28726, 2, , 
604, 120.6, 15.000, 11.000, 12.000, 4.000, 7.000, 7.000, 19.000, 69.000, 2.000, 27886, 2, , 
605, 120.8, 9.000, 13.000, 23.000, 4.000, 4.000, 2.000, 17.000, 69.000, 2.000, 28662, 2, , 
606, 121.0, 14.000, 13.000, 14.000, 4.000, 6.000, 1.000, 19.000, 58.000, 1.000, 27305, 2, , 
607, 121.2, 18.000, 11.000, 16.000, 5.000, 2.000, 3.000, 22.000, 76.000, 3.000, 26643, 2, , 
608, 121.4, 15.000, 7.000, 21.000, 5.000, 5.000, 3.000, 14.000, 66.000, 2.000, 27229, 2, , 
609, 121.6, 5.000, 9.000, 17.000, 7.000, 5.000, 1.000, 23.000, 74.000, 2.000, 28324, 2, , 
610, 121.8, 11.000, 14.000, 27.000, 3.000, 2.000, 3.000, 16.000, 59.000, 2.000, 31095, 2, , 
611, 122.0, 13.000, 12.000, 15.000, 4.000, 5.000, 4.000, 9.000, 54.000, 2.000, 25854, 2, , 
612, 122.2, 7.000, 4.000, 16.000, 5.000, 2.000, 3.000, 17.000, 80.000, 4.000, 29216, 2, , 
613, 122.4, 6.000, 8.000, 27.000, 3.000, 3.000, 3.000, 17.000, 55.000, 5.000, 26416, 2, , 
614, 122.6, 9.000, 9.000, 18.000, 6.000, 4.000, 3.000, 19.000, 76.000, 3.000, 24921, 2, , 
615, 122.8, 12.000, 10.000, 21.000, 3.000, 1.000, 4.000, 15.000, 72.000, 3.000, 29204, 2, , 
616, 123.0, 12.000, 17.000, 18.000, 1.000, 5.000, 4.000, 20.000, 60.000, 3.000, 30340, 2, , 
617, 123.2, 7.000, 11.000, 24.000, 3.000, 4.000, 2.000, 18.000, 58.000, 2.000, 27131, 2, , 
618, 123.4, 11.000, 10.000, 18.000, 0.000, 3.000, 3.000, 14.000, 72.000, 1.000, 28961, 2, , 
619, 123.6, 16.000, 10.000, 22.000, 9.000, 3.000, 1.000, 14.000, 59.000, 4.000, 29866, 2, , 
620, 123.8, 8.000, 12.000, 20.000, 5.000, 6.000, 4.000, 11.000, 62.000, 1.000, 26650, 2, , 
621, 124.0, 7.000, 7.000, 17.000, 0.000, 4.000, 4.000, 16.000, 70.000, 2.000, 28467, 2, , 
622, 124.2, 9.000, 14.000, 22.000, 3.000, 6.000, 2.000, 19.000, 72.000, 1.000, 26978, 2, , 
623, 124.4, 15.000, 13.000, 24.000, 5.000, 9.000, 4.000, 14.000, 72.000, 3.000, 27750, 2, , 
624, 124.6, 10.000, 9.000, 13.000, 3.000, 3.000, 6.000, 11.000, 60.000, 1.000, 27530, 2, , 
625, 124.8, 9.000, 12.000, 22.000, 5.000, 3.000, 6.000, 17.000, 74.000, 2.000, 29884, 2, , 
626, 125.0, 7.000, 11.000, 27.000, 4.000, 2.000, 3.000, 22.000, 70.000, 2.000, 25001, 2, , 
627, 125.2, 14.000, 13.000, 17.000, 2.000, 3.000, 3.000, 18.000, 76.000, 4.000, 29925, 2, , 
628, 125.4, 8.000, 8.000, 23.000, 2.000, 4.000, 3.000, 22.000, 69.000, 0.000, 28647, 2, , 
629, 125.6, 15.000, 16.000, 21.000, 5.000, 2.000, 5.000, 15.000, 65.000, 1.000, 27274, 2, , 
630, 125.8, 10.000, 3.000, 18.000, 4.000, 3.000, 2.000, 10.000, 70.000, 3.000, 27313, 2, , 
631, 126.0, 6.000, 8.000, 15.000, 4.000, 5.000, 5.000, 14.000, 67.000, 3.000, 28402, 2, , 
632, 126.2, 7.000, 15.000, 26.000, 6.000, 3.000, 2.000, 20.000, 79.000, 0.000, 27309, 2, , 
633, 126.4, 6.000, 11.000, 25.000, 3.000, 6.000, 2.000, 19.000, 56.000, 1.000, 24971, 2, , 
634, 126.6, 5.000, 9.000, 22.000, 5.000, 3.000, 1.000, 11.000, 57.000, 4.000, 26682, 2, , 
635, 126.8, 7.000, 8.000, 17.000, 4.000, 4.000, 4.000, 13.000, 78.000, 2.000, 24172, 2, , 
636, 127.0, 15.000, 9.000, 24.000, 5.000, 6.000, 2.000, 19.000, 56.000, 0.000, 26012, 2, , 
637, 127.2, 21.000, 15.000, 20.000, 2.000, 2.000, 6.000, 16.000, 79.000, 3.000, 30324, 2, , 
638, 127.4, 14.000, 13.000, 10.000, 2.000, 7.000, 3.000, 15.000, 70.000, 2.000, 28237, 2, , 
639, 127.6, 13.000, 10.000, 18.000, 1.000, 1.000, 3.000, 10.000, 69.000, 2.000, 28825, 2, , 
640, 127.8, 10.000, 7.000, 18.000, 6.000, 6.000, 4.000, 11.000, 80.000, 2.000, 28357, 2, , 
641, 128.0, 15.000, 12.000, 26.000, 4.000, 5.000, 4.000, 17.000, 61.000, 3.000, 26242, 2, , 
642, 128.2, 17.000, 7.000, 20.000, 3.000, 5.000, 3.000, 24.000, 71.000, 0.000, 26470, 2, , 
643, 128.4, 17.000, 17.000, 21.000, 2.000, 5.000, 7.000, 19.000, 66.000, 5.000, 24036, 2, , 
644, 128.6, 5.000, 3.000, 25.000, 2.000, 3.000, 4.000, 20.000, 69.000, 2.000, 26730, 2, , 
645, 128.8, 17.000, 8.000, 17.000, 8.000, 3.000, 3.000, 9.000, 69.000, 2.000, 28283, 2, , 
646, 129.0, 12.000, 7.000, 15.000, 4.000, 4.000, 4.000, 22.000, 65.000, 1.000, 25836, 2, , 
647, 129.2, 11.000, 12.000, 26.000, 1.000, 4.000, 5.000, 17.000, 71.000, 0.000, 27030, 2, , 
648, 129.4, 8.000, 9.000, 19.000, 4.000, 2.000, 2.000, 11.000, 60.000, 1.000, 30000, 2, , 
649, 129.6, 14.000, 7.000, 14.000, 4.000, 1.000, 5.000, 21.000, 62.000, 4.000, 25333, 2, , 
650, 129.8, 12.000, 6.000, 22.000, 8.000, 2.000, 1.000, 12.000, 71.000, 0.000, 24401, 2, , 
651, 130.0, 8.000, 14.000, 17.000, 1.000, 4.000, 1.000, 16.000, 68.000, 2.000, 25962, 2, , 
652, 130.2, 14.000, 12.000, 22.000, 5.000, 2.000, 4.000, 17.000, 74.000, 0.000, 26204, 2, , 
653, 130.4, 13.000, 13.000, 11.000, 4.000, 8.000, 7.000, 12.000, 78.000, 0.000, 29207, 2, , 
654, 130.6, 10.000, 8.000, 29.000, 1.000, 3.000, 3.000, 13.000, 72.000, 3.000, 25530, 2, , 
655, 130.8, 10.000, 5.000, 17.000, 1.000, 9.000, 3.000, 20.000, 72.000, 2.000, 25327, 2, , 
656, 131.0, 10.000, 12.000, 16.000, 10.000, 5.000, 2.000, 20.000, 62.000, 2.000, 27266, 2, , 
657, 131.2, 11.000, 9.000, 19.000, 0.000, 3.000, 5.000, 20.000, 72.000, 3.000, 24885, 2, , 
658, 131.4, 12.000, 11.000, 13.000, 3.000, 5.000, 5.000, 8.000, 60.000, 3.000, 27234, 2, , 
659, 131.6, 16.000, 7.000, 16.000, 4.000, 10.000, 3.000, 19.000, 63.000, 0.000, 29714, 2, , 
660, 131.8, 20.000, 17.000, 23.000, 4.000, 4.000, 3.000, 15.000, 61.000, 1.000, 26878, 2, , 
661, 132.0, 8.000, 15.000, 22.000, 0.000, 2.000, 4.000, 17.000, 68.000, 3.000, 24779, 2, , 
662, 132.2, 7.000, 7.000, 21.000, 5.000, 4.000, 2.000, 15.000, 56.000, 2.000, 28857, 2, , 
663, 132.4, 10.000, 13.000, 15.000, 6.000, 6.000, 6.000, 16.000, 77.000, 5.000, 25204, 2, , 
664, 132.6, 13.000, 6.000, 28.000, 7.000, 2.000, 0.000, 12.000, 79.000, 0.000, 27808, 2, , 
665, 132.8, 13.000, 9.000, 14.000, 2.000, 4.000, 1.000, 14.000, 62.000, 2.000, 33118, 2, , 
666, 133.0, 12.000, 11.000, 27.000, 4.000, 5.000, 2.000, 21.000, 68.000, 3.000, 26657, 2, , 
667, 133.2, 17.000, 11.000, 28.000, 6.000, 5.000, 5.000, 13.000, 72.000, 5.000, 25470, 2, , 
668, 133.4, 12.000, 9.000, 17.000, 5.000, 4.000, 4.000, 23.000, 80.000, 1.000, 27915, 2, , 
669, 133.6, 9.000, 9.000, 18.000, 3.000, 4.000, 2.000, 12.000, 78.000, 2.000, 28748, 2, , 
670, 133.8, 11.000, 11.000, 17.000, 4.000, 3.000, 4.000, 14.000, 65.000, 3.000, 30120, 2, , 
671, 134.0, 12.000, 9.000, 16.000, 0.000, 2.000, 3.000, 18.000, 74.000, 2.000, 26562, 2, , 
672, 134.2, 13.000, 7.000, 21.000, 0.000, 3.000, 2.000, 17.000, 68.000, 3.000, 29635, 2, , 
673, 134.4, 15.000, 16.000, 18.000, 7.000, 3.000, 3.000, 13.000, 67.000, 2.000, 27396, 2, , 
674, 134.6, 12.000, 6.000, 19.000, 7.000, 6.000, 4.000, 17.000, 74.000, 3.000, 27115, 2, , 
675, 134.8, 19.000, 9.000, 13.000, 5.000, 6.000, 3.000, 25.000, 92.000, 5.000, 28237, 2, , 
676, 135.0, 8.000, 12.000, 24.000, 4.000, 2.000, 1.000, 17.000, 75.000, 3.000, 25746, 2, , 
677, 135.2, 15.000, 10.000, 26.000, 2.000, 5.000, 2.000, 19.000, 71.000, 0.000, 27000, 2, , 
678, 135.4, 4.000, 10.000, 23.000, 5.000, 6.000, 2.000, 14.000, 71.000, 1.000, 23337, 2, , 
679, 135.6, 9.000, 11.000, 18.000, 2.000, 4.000, 3.000, 20.000, 66.000, 0.000, 27609, 2, , 
680, 135.8, 12.000, 12.000, 24.000, 3.000, 3.000, 4.000, 15.000, 72.000, 2.000, 30866, 2, , 
681, 136.0, 11.000, 13.000, 28.000, 2.000, 7.000, 4.000, 15.000, 72.000, 3.000, 27172, 2, , 
682, 136.2, 16.000, 14.000, 24.000, 4.000, 3.000, 1.000, 21.000, 74.000, 2.000, 26155, 2, , 
683, 136.4, 9.000, 12.000, 19.000, 4.000, 4.000, 5.000, 21.000, 73.000, 2.000, 30198, 2, , 
684, 136.6, 12.000, 11.000, 24.000, 1.000, 5.000, 1.000, 15.000, 80.000, 1.000, 28028, 2, , 
685, 136.8, 11.000, 15.000, 16.000, 4.000, 6.000, 5.000, 18.000, 64.000, 4.000, 28128, 2, , 
686, 137.0, 18.000, 12.000, 24.000, 3.000, 5.000, 5.000, 19.000, 72.000, 0.000, 26380, 2, , 
687, 137.2, 14.000, 8.000, 21.000, 3.000, 3.000, 3.000, 21.000, 68.000, 0.000, 27841, 2, , 
688, 137.4, 16.000, 13.000, 28.000, 2.000, 2.000, 4.000, 13.000, 67.000, 4.000, 24658, 2, , 
689, 137.6, 8.000, 8.000, 14.000, 8.000, 4.000, 4.000, 23.000, 67.000, 4.000, 27573, 2, , 
690, 137.8, 18.000, 12.000, 17.000, 3.000, 3.000, 4.000, 16.000, 51.000, 5.000, 29139, 2, , 
691, 138.0, 8.000, 15.000, 26.000, 3.000, 4.000, 4.000, 16.000, 71.000, 0.000, 28634, 2, , 
692, 138.2, 11.000, 10.000, 14.000, 4.000, 3.000, 7.000, 15.000, 61.000, 1.000, 27380, 2, , 
693, 138.4, 13.000, 9.000, 19.000, 3.000, 2.000, 3.000, 12.000, 65.000, 0.000, 29935, 2, , 
694, 138.6, 11.000, 12.000, 26.000, 3.000, 1.000, 3.000, 9.000, 81.000, 0.000, 28659, 2, , 
695, 138.8, 12.000, 12.000, 13.000, 7.000, 2.000, 2.000, 20.000, 62.000, 1.000, 27079, 2, , 
696, 139.0, 8.000, 7.000, 19.000, 3.000, 4.000, 5.000, 22.000, 77.000, 2.000, 27204, 2, , 
697, 139.2, 9.000, 14.000, 25.000, 2.000, 3.000, 4.000, 11.000, 63.000, 2.000, 26514, 2, , 
698, 139.4, 16.000, 8.000, 22.000, 1.000, 4.000, 2.000, 19.000, 89.000, 2.000, 27373, 2, , 
699, 139.6, 12.000, 7.000, 15.000, 7.000, 3.000, 4.000, 18.000, 78.000, 1.000, 25965, 2, , 
700, 139.8, 12.000, 6.000, 23.000, 5.000, 4.000, 3.000, 11.000, 67.000, 2.000, 27843, 2, , 
701, 140.0, 12.000, 12.000, 21.000, 7.000, 9.000, 2.000, 20.000, 59.000, 0.000, 26732, 2, , 
702, 140.2, 8.000, 7.000, 25.000, 6.000, 4.000, 3.000, 14.000, 67.000, 3.000, 25257, 2, , 
703, 140.4, 4.000, 4.000, 22.000, 5.000, 7.000, 4.000, 18.000, 64.000, 2.000, 27041, 2, , 
704, 140.6, 14.000, 6.000, 14.000, 3.000, 4.000, 1.000, 23.000, 81.000, 1.000, 30018, 2, , 
705, 140.8, 15.000, 10.000, 22.000, 2.000, 4.000, 4.000, 12.000, 62.000, 1.000, 27163, 2, , 
706, 141.0, 6.000, 15.000, 16.000, 4.000, 8.000, 3.000, 19.000, 60.000, 2.000, 25339, 2, , 
707, 141.2, 9.000, 10.000, 10.000, 2.000, 3.000, 3.000, 17.000, 69.000, 1.000, 26030, 2, , 
708, 141.4, 7.000, 2.000, 13.000, 1.000, 4.000, 2.000, 18.000, 71.000, 2.000, 29888, 2, , 
709, 141.6, 10.000, 9.000, 14.000, 0.000, 4.000, 5.000, 16.000, 87.000, 3.000, 25060, 2, , 
710, 141.8, 15.000, 10.000, 23.000, 6.000, 2.000, 0.000, 16.000, 70.000, 0.000, 26774, 2, , 
711, 142.0, 11.000, 10.000, 22.000, 2.000, 1.000, 2.000, 13.000, 81.000, 1.000, 26892, 2, , 
712, 142.2, 13.000, 14.000, 18.000, 4.000, 3.000, 2.000, 16.000, 65.000, 2.000, 27446, 2, , 
713, 142.4, 7.000, 14.000, 20.000, 2.000, 5.000, 2.000, 11.000, 73.000, 2.000, 27397, 2, , 
714, 142.6, 12.000, 16.000, 24.000, 5.000, 2.000, 9.000, 18.000, 62.000, 3.000, 29184, 2, , 
715, 142.8, 11.000, 13.000, 14.000, 2.000, 2.000, 1.000, 9.000, 66.000, 0.000, 28779, 2, , 
716, 143.0, 8.000, 14.000, 16.000, 4.000, 11.000, 7.000, 17.000, 85.000, 1.000, 25707, 2, , 
717, 143.2, 13.000, 9.000, 20.000, 5.000, 2.000, 1.000, 19.000, 68.000, 3.000, 26054, 2, , 
718, 143.4, 9.000, 10.000, 24.000, 2.000, 3.000, 3.000, 20.000, 79.000, 5.000, 29683, 2, , 
719, 143.6, 7.000, 7.000, 19.000, 8.000, 4.000, 5.000, 11.000, 70.000, 2.000, 27629, 2, , 
720, 143.8, 13.000, 5.000, 21.000, 5.000, 3.000, 2.000, 13.000, 67.000, 1.000, 24740, 2, , 
721, 144.0, 9.000, 12.000, 25.000, 4.000, 2.000, 6.000, 20.000, 71.000, 2.000, 27028, 2, , 
722, 144.2, 13.000, 8.000, 30.000, 1.000, 1.000, 3.000, 14.000, 66.000, 2.000, 25595, 2, , 
723, 144.4, 14.000, 8.000, 18.000, 4.000, 2.000, 2.000, 17.000, 76.000, 3.000, 28683, 2, , 
724, 144.6, 14.000, 4.000, 16.000, 5.000, 4.000, 0.000, 17.000, 72.000, 2.000, 23751, 2, , 
725, 144.8, 7.000, 5.000, 13.000, 2.000, 2.000, 1.000, 17.000, 59.000, 1.000, 25566, 2, , 
726, 145.0, 10.000, 14.000, 19.000, 0.000, 3.000, 4.000, 18.000, 70.000, 3.000, 27957, 2, , 
727, 145.2, 11.000, 18.000, 14.000, 0.000, 4.000, 2.000, 14.000, 72.000, 0.000, 27762, 2, , 
728, 145.4, 13.000, 12.000, 16.000, 1.000, 2.000, 3.000, 20.000, 64.000, 2.000, 25323, 2, , 
729, 145.6, 13.000, 3.000, 20.000, 5.000, 1.000, 1.000, 16.000, 59.000, 0.000, 22711, 2, , 
730, 145.8, 16.000, 11.000, 18.000, 1.000, 4.000, 3.000, 15.000, 78.000, 2.000, 25820, 2, , 
731, 146.0, 12.000, 8.000, 14.000, 5.000, 5.000, 7.000, 17.000, 58.000, 0.000, 26959, 2, , 
732, 146.2, 13.000, 9.000, 21.000, 5.000, 5.000, 5.000, 20.000, 63.000, 1.000, 24292, 2, , 
733, 146.4, 13.000, 5.000, 24.000, 4.000, 1.000, 6.000, 17.000, 70.000, 1.000, 26929, 2, , 
734, 146.6, 12.000, 6.000, 30.000, 3.000, 5.000, 4.000, 20.000, 57.000, 3.000, 29101, 2, , 
735, 146.8, 16.000, 4.000, 21.000, 1.000, 3.000, 1.000, 9.000, 59.000, 2.000, 26385, 2, , 
736, 147.0, 17.000, 10.000, 29.000, 4.000, 4.000, 3.000, 15.000, 43.000, 3.000, 30390, 2, , 
737, 147.2, 15.000, 5.000, 14.000, 3.000, 2.000, 1.000, 15.000, 58.000, 1.000, 29077, 2, , 
738, 147.4, 17.000, 14.000, 14.000, 3.000, 0.000, 4.000, 15.000, 64.000, 1.000, 25568, 2, , 
739, 147.6, 15.000, 13.000, 14.000, 3.000, 3.000, 0.000, 14.000, 64.000, 2.000, 26040, 2, , 
740, 147.8, 13.000, 11.000, 18.000, 5.000, 5.000, 3.000, 14.000, 68.000, 2.000, 25688, 2, , 
